Pharmacy,Populations,Percent
CVS - 317,[['37183053003']],[0.9120202751629254]
DOWNTOWN HEALTH PLAZA PHARMACY,"[['37067000302', '37067000200']]",[0.7778608825729244]
WALGREENS - 9156,"[['37183053901', '37183054206', '37183054212', '37183054212']]",[0.911084142394822]
WALGREENS - 11712,"[['37021002205', '37021002205']]",[0.9387633769322236]
WALGREENS - 10154,"[['37035011501', '37035011503', '37035011602', '37035011506']]",[0.9130354957160343]
CVS - 3822,"[['37129012012', '37129011703']]",[0.9874754791006488]
WARSAW DRUG COMPANY,"[['37061090301', '37163970101', '37061090301']]",[0.9015317286652079]
RITE AID - 11512,"[['37165010400', '37165010300']]",[0.8587548638132295]
WAL-MART SUPERCENTER - 5292,"[['37183054118', '37183054119', '37183054118']]",[0.9272310957221043]
WALGREENS - 2222,"[['37049960600', '37049960700']]",[0.8577735353776399]
CHAMP DAVIS PHARMACY,"[['37129012300', '37129012300']]",[0.9253346432518728]
CVS - 2532,"[['37001021701', '37001021701']]",[0.9618681643511676]
NORWOOD PHARMACY,"[['37167931001', '37167931101', '37167931102', '37167931102']]",[0.8719922151450814]
NASH GENERAL HOSPITAL,"[['37127010503', '37127010802', '37127010503']]",[0.9353188929001204]
WAKEMED CARY HOSPITAL PHARMACY,[['37183053004']],[0.9752066115702479]
BAILEY PHARMACY,"[['37127011400', '37195001501', '37127011400']]",[0.8849706875111032]
RITE AID - 11560,[['37099950400']],[0.8290780141843972]
SAM'S CLUB - 4946,[['37127010506']],[0.929562875492024]
ROCKY MOUNT MEDICAL PARK PHARMACY,[['37127010503']],[0.9427895981087471]
HARRISBURG'S HOMETOWN PHARMACY,"[['37025041505', '37025042604', '37025042604']]",[0.9264905332826995]
RITE AID - 11354,"[['37081015705', '37081015705']]",[0.8906995230524642]
CANE CREEK PHARMACY,"[['37021003202', '37089930100', '37021003202']]",[0.9430961649962727]
CVS - 7536,"[['37119005714', '37119005715', '37119005719', '37119005719']]",[0.8970457150133707]
RITE AID - 11494,"[['37119005528', '37119005528']]",[0.9148936170212766]
1ST RX PHARMACY,"[['37097060500', '37097060500']]",[0.8987877079221878]
CROSSROADS PHARMACY,"[['37035011801', '37035011802', '37109070600', '37035011802']]",[0.9002700270027003]
CVS - 3518,"[['37067002604', '37067002606', '37067002701']]",[0.8930462197370769]
BI-LO - 108,[['37119005927']],[0.8860792492179353]
BI-LO - 530,"[['37119005924', '37119005929', '37119005918']]",[0.9093411635162415]
SURRY DRUG COMPANY,"[['37171930803', '37171930804', '37171931001', '37171931002', '37171931003', '37171931002']]",[0.8428977830096135]
WINDSOR POINT,"[['37183053205', '37183053105']]",[0.9289634146341463]
MONTGOMERY DRUG INCORPORATED,"[['37123960101', '37123960101']]",[0.853539462978031]
MAYBERRY PHARMACY,[['37171930400']],[0.811803549319026]
HARRIS TEETER - 173,"[['37081016205', '37081016407', '37081016305']]",[0.9646519577377253]
CVS - 7535,"[['37027031403', '37027031403']]",[0.8646125116713352]
HAYWOOD PHARMACY,"[['37087920101', '37087920102', '37087920601', '37087921000', '37087921000']]",[0.8668122270742358]
CVS - 3574,"[['37067002002', '37067003701', '37067002002']]",[0.840691713214477]
CVS - 7546,"[['37099950500', '37099950600', '37099950400']]",[0.8945991403475986]
SPEARS PHARMACY INCORPORATED,"[['37131920302', '37083930400']]",[0.8830474082272644]
CVS - 8911,"[['37183053208', '37183053209', '37183053204']]",[0.9616083263783199]
O'NEALS DRUG STORE - BELHAVEN,"[['37013930102', '37095920102', '37013930102']]",[0.8559718969555035]
MED EMPORIUM,"[['37119003805', '37119003805']]",[0.8693506493506493]
CVS - 1632,"[['37119005861', '37119005861']]",[0.9758913412563667]
RITE AID - 11351,"[['37081010500', '37081010500']]",[0.9148132605958875]
CVS - 1742,[['37179020307']],[0.9310390822995865]
RITE AID - 11385,"[['37183054304', '37183054305']]",[0.8722330542493405]
KINDRED PHARMACY SERVICES,"[['37119005720', '37119005720']]",[0.9662618083670715]
FUTRELL PHARMACY,"[['37083930701', '37083930702', '37185950102', '37185950102']]",[0.9067476604826794]
CVS - 3816,[['37129011906']],[0.9344319775596073]
FOOD LION - 2580,"[['37107011002', '37107011100', '37107011100']]",[0.8084452252478354]
TODD'S PHARMACY INCORPORATED,"[['37139960200', '37139960100']]",[0.9045807838597651]
CVS - 3534,[['37111970400']],[0.7951360263808739]
SAM'S CLUB - 8219,"[['37119005709', '37119005709']]",[0.9363123825433285]
CVS - 6405,"[['37045950900', '37045950900']]",[0.933456561922366]
RITE AID - 11425,"[['37195000501', '37195000601', '37195000602', '37195000501']]",[0.9038393551580287]
CRAWLEY MEMORIAL HOSPITAL,"[['37045951501', '37045951502', '37045951501']]",[0.901636700798194]
CVS - 5592,[['37115010602']],[0.903443904500317]
PROSPECT HILL COMMUNITY HEALTH CENTER,"[['37033930600', '37135010803', '37135010804', '37135010804']]",[0.9371327376640103]
PARKER DRUG COMPANY,"[['37061090103', '37191000700']]",[0.7437238493723849]
NEIL'S COMPOUNDING PHARMACY,"[['37119006224', '37119006212']]",[0.92446881425634]
GRIFFIN DRUG CENTER,[['37045950500']],[0.8643111638954869]
RITE AID - 11435,"[['37025041901', '37025041901']]",[0.8623821166608453]
RITE AID - 11563,"[['37089931100', '37089931100']]",[0.8227974116475859]
WAL-MART SUPERCENTER - 4224,"[['37035010101', '37035010102', '37035010201', '37035010203', '37035010203']]",[0.9166937392676475]
CVS - 5532,"[['37081015800', '37081015800']]",[0.9697721633205504]
PARKER'S OF PEACHTREE,"[['37039930501', '37043950202', '37039930501']]",[0.8385037850675375]
CARMEL FAMILY PHARMACY,[['37119005829']],[0.9100719424460432]
KOONCE DRUG COMPANY,"[['37047930500', '37047930700', '37047930700']]",[0.8687771032090199]
CVS - 7544,[['37151030201']],[0.8476190476190476]
RITE AID - 11398,[['37183054006']],[0.9193307439498059]
TRENT EAST HEALTH MART PHARMACY,"[['37049960101', '37049961002', '37049961003', '37049961004', '37049960900']]",[0.9497181845149807]
WALGREENS - 10431,"[['37031970804', '37031970805', '37031970806', '37031970806']]",[0.9135909683022145]
WAL-MART SUPERCENTER - 1255,"[['37165010101', '37165010102', '37165010501', '37165010502', '37165010102']]",[0.8823729472354485]
WALGREENS - 12350,"[['37179020314', '37179020315', '37179020314']]",[0.9275696565480271]
TODD'S NORTHSIDE PROFESSIONAL PHARMACY INCORPORATED,"[['37139960501', '37139960100']]",[0.8574168797953964]
THE PRESCRIPTION SHOPPE,"[['37125950402', '37125950403', '37125950404', '37125950403']]",[0.875435786299821]
WAL-MART SUPERCENTER - 1097,[['37125951102']],[0.8946078431372549]
CVS - 7492,[['37119005709']],[0.9363123825433285]
WALGREENS - 9757,[['37183053003']],[0.9120202751629254]
HARRIS PHARMACY INCORPORATED,[['37069060302']],[0.832035053554041]
CONTINUING CARE RX OF NORTH CAROLINA,"[['37183052303', '37183052304', '37183052305', '37183051000']]",[0.9323375122254823]
SALEMBURG PHARMACY,"[['37163970302', '37163970401', '37163970402', '37163970501', '37163970502', '37163970501']]",[0.840926444387885]
WAL-MART SUPERCENTER - 3658,"[['37081011905', '37081012704', '37081012705', '37081012706', '37081012803', '37081012705']]",[0.847148736037625]
WALGREENS - 9661,[['37159050300']],[0.8837267704671019]
CVS - 1246,"[['37077970601', '37077970606', '37077970606']]",[0.9169416315849357]
WALGREENS - 7168,"[['37183053421', '37183053421']]",[0.9888888888888889]
CVS - 3918,"[['37183054214', '37183054215', '37183054303', '37183054215']]",[0.9363749653835503]
DRUGCO DISCOUNT PHARMACY,"[['37131920402', '37185950101', '37185950101']]",[0.9396924914166294]
CVS - 5556,"[['37183053425', '37183053425']]",[0.9919015225137674]
CVS - 4116,"[['37021000200', '37021000300', '37021000200']]",[0.855114181539052]
WAL-MART SUPERCENTER - 1355,"[['37031970603', '37031970606', '37031971003', '37031990100', '37031970606']]",[0.9257379206617785]
CVS - 5585,[['37133002600']],[0.8098465929361398]
VIEWMONT PHARMACY,"[['37035010402', '37035010501', '37035010501']]",[0.8596989043903208]
TARHEEL PHARMACY,"[['37139960300', '37143920102', '37139960300']]",[0.9256895098157293]
SERVANT PHARMACY,"[['37183052401', '37183052407', '37183052410', '37183052411', '37183053521', '37183052401']]",[0.9146941730003619]
WAL-MART SUPERCENTER - 3304,"[['37157040101', '37157040102', '37157041200']]",[0.8990834182020183]
BROWN GARDINER DRUG COMPANY,"[['37081010404', '37081010404']]",[0.981876761981474]
INGLES MARKETS - 180,"[['37021002704', '37021002804', '37021002702']]",[0.9183915622940013]
RITE AID - 11342,"[['37037020600', '37105030102', '37105030601', '37105030102']]",[0.9240048891959398]
CAMP GEIGER BRANCH MEDICAL CLINIC PHARMACY-DOD,"[['37133000306', '37133001000', '37133001000']]",[0.9597384280035902]
INGLES MARKETS - 121,"[['37027030801', '37027031401', '37027030801']]",[0.9521947950407684]
YOUR PHARMACY OF LEXINGTON / PILL TIME,"[['37057061204', '37057061300', '37057061300']]",[0.867381974248927]
CVS - 7320,"[['37157040700', '37157040800', '37157040800']]",[0.9095787496646096]
RITE AID - 11456,[['37179020602']],[0.7783228217706143]
SHELTON PHARMACY COMPOUNDING SPECIALISTS,"[['37089930900', '37089930900']]",[0.9196488858879136]
WAL-MART SUPERCENTER - 1842,"[['37081016503', '37081016503']]",[0.9449480797758365]
CVS - 7322,"[['37023021100', '37023021100']]",[0.9188586003507094]
HARRIS TEETER - 104,"[['37183053619', '37183053620', '37183053620']]",[0.9645559266580328]
HARRIS TEETER - 43,"[['37183054217', '37183054219']]",[0.9234385493619879]
RITE AID - 11381,"[['37069060601', '37183054216', '37183054221', '37183054215']]",[0.9547628951747088]
TAYLOR DRUG COMPANY,"[['37131920101', '37131920102', '37131920103']]",[0.8770266899476179]
WAL-MART SUPERCENTER - 1197,"[['37127010505', '37127010505']]",[0.9689151383276344]
CVS - 3594,[['37129010700']],[0.8858090499881545]
SAM'S DRUG STORE,"[['37155960900', '37155960900']]",[0.8962925851703407]
CVS - 5587,"[['37051003501', '37051003602', '37085071203', '37085071204', '37085071303', '37051003501']]",[0.9177913245709856]
WALGREENS - 10255,"[['37179021021', '37179021020']]",[0.8789670192906036]
EAST CAROLINA UNIVERSITY STUDENT HEALTH SERVICES PHARMACY,"[['37147000101', '37147000101']]",[0.9397590361445783]
RITE AID - 11505,"[['37051003203', '37051003205', '37051003208', '37051003209', '37051003302', '37051003302']]",[0.8842775026210188]
CVS - 2710,"[['37063002034', '37063002023']]",[0.9366726675844541]
CALABASH FAMILY PHARMACY,"[['37019020517', '37019020516']]",[0.9311512415349887]
CVS - 4622,"[['37129012004', '37129012006', '37129012009', '37129012010', '37129012006']]",[0.9356980820787791]
CVS - 3319,"[['37119005828', '37119005829']]",[0.9405662036222965]
EDGEWAY PHARMACY,"[['37071031001', '37071032201', '37071032301', '37071032201']]",[0.9190076929725992]
STOKES REYNOLDS MEMORIAL HOSPITAL,"[['37169070102', '37169070200', '37169070200']]",[0.8806606869394006]
WALGREENS - 10275,[['37119005406']],[0.920051413881748]
WAL-MART SUPERCENTER - 5743,"[['37101041105', '37101041108', '37101041109', '37101041111', '37101041109']]",[0.922168215098751]
HARRIS TEETER - 298,"[['37037020703', '37183053410', '37183053411', '37183053617']]",[0.9740133611936784]
INGLES MARKETS - 55,"[['37021002603', '37087920201', '37087920202', '37087920201']]",[0.8671041119860018]
RITE AID - 11502,[['37051003800']],[0.8707653701380176]
MASSEY HILL DRUG COMPANY,"[['37051000500', '37051000500']]",[0.8382940915148823]
RITE AID - 11508,"[['37125950702', '37125950703', '37125950704', '37125951200', '37125950702']]",[0.9464778139884683]
WAL-MART - 1795,"[['37175960100', '37175960301']]",[0.8589760377111432]
CVS - 2772,[['37119005817']],[0.9892865283793025]
GREENSBORO TREATMENT CENTER,"[['37081012504', '37081012504']]",[0.8260736196319018]
HARRIS TEETER - 120,"[['37037020704', '37063002019', '37063002033', '37135012103', '37135012103']]",[0.9630112331657668]
MEDICAL ARTS PHARMACY OF LUMBERTON,"[['37155960802', '37155961100', '37155961200', '37155961302', '37155961500', '37155961601', '37155961200']]",[0.8679812690638828]
HOUSER DRUG COMPANY INCORPORATED,"[['37071030700', '37071030700']]",[0.9348901098901099]
CROSSNORE DRUG,"[['37011930400', '37011930400']]",[0.8871632329635499]
CVS - 7329,"[['37105030402', '37105030300']]",[0.8267602924201616]
RITE AID - 11389,"[['37183051101', '37183051400', '37183051502', '37183052404', '37183052408', '37183052409', '37183051502']]",[0.9234662576687117]
RITE AID - 11313,"[['37067002801', '37169070506']]",[0.9128012438455558]
TOWN CENTER PHARMACY,"[['37125950900', '37125951001', '37125950900']]",[0.8643296762108643]
US BIOSERVICES,"[['37119003903', '37119003903']]",[0.866701244813278]
TARHEEL DRUG,"[['37125950100', '37125950201', '37125950202', '37125950201']]",[0.8434186801298234]
INGLES - 28,"[['37115010400', '37115010500']]",[0.9128244866330879]
HIGH POINT REGIONAL RETAIL PHARMACY,[['37081013700']],[0.9413637569647121]
WALGREENS - 12283,[['37081010200']],[0.8606835898460924]
HARRIS TEETER - 90,"[['37183053711', '37183053720', '37183053721', '37183053721']]",[0.9685943384764913]
ASHEVILLE DISCOUNT PHARMACY,"[['37021000100', '37021000600', '37021000100']]",[0.8911973756150902]
WAL-MART SUPERCENTER - 948,[['37035011000']],[0.828395061728395]
BI-LO - 93,"[['37071031202', '37071031202']]",[0.9212342671538774]
CVS - 5757,[['37081013602']],[0.8211444701052092]
WAL-MART - 1060,[['37023021400']],[0.8605724838411819]
WAL-MART SUPERCENTER - 1337,"[['37171930802', '37171930902', '37171930901']]",[0.8544273339749759]
RITE AID - 11447,"[['37119006306', '37119006307', '37119006309', '37119006309']]",[0.9027617347474536]
WAL-MART SUPERCENTER - 2908,"[['37123960102', '37123960502', '37123960102']]",[0.8652784931204474]
RITE AID - 11442,"[['37071031901', '37071031902', '37071032000', '37071032801', '37071032900', '37071032801']]",[0.9043887147335423]
RITE AID - 11401,"[['37183054022', '37183054023', '37183054022']]",[0.880287859824781]
HARRIS TEETER - 345,[['37001020601']],[0.9885590599876314]
CVS - 5313,"[['37183053718', '37183053719', '37183053724', '37183053718']]",[0.9641844408827518]
PORTERS NECK PHARMACY,"[['37129011612', '37129011612']]",[0.9079733652040294]
WALGREENS - 11251,"[['37179021009', '37179021012', '37179021009']]",[0.9631349373856761]
RAMSEUR PHARMACY,"[['37151030805', '37151030900', '37151031001', '37151031002', '37151031102', '37151031102']]",[0.8293131932971443]
CVS - 2314,[['37119006208']],[0.8929330499468651]
RITE AID - 11360,"[['37183052306', '37183052307', '37183053007', '37183053011', '37183053003']]",[0.9432349539946704]
CVS - 5545,"[['37055970602', '37055990100', '37055970602']]",[0.8536224741251848]
CVS - 7512,[['37019020514']],[0.917016806722689]
CVS - 7571,[['37089931100']],[0.8227974116475859]
RITE AID - 11565,"[['37021002206', '37021002206']]",[0.9703145768719539]
RIEGELWOOD MUTUAL DRUG,"[['37019020602', '37047930100', '37141920502', '37047930100']]",[0.8131388762289211]
RITE AID - 11317,"[['37067003105', '37067003105']]",[0.9144846796657382]
RITE AID - 11348,"[['37081011400', '37081012804', '37081012604']]",[0.8755571276972055]
HARRIS TEETER - 3091,"[['37129012109', '37129012110']]",[0.9332330479055774]
WAL-MART - 1950,"[['37091950402', '37091950402']]",[0.8846254241712347]
FOOD LION - 2650,"[['37159051600', '37159051802', '37159051700']]",[0.8833951380304903]
EDGEWOOD PHARMACY,"[['37001020601', '37001020601']]",[0.9885590599876314]
HARRIS TEETER - 27,"[['37119005843', '37119005861']]",[0.9367901234567901]
CVS - 3898,"[['37135012101', '37135012102', '37135012101']]",[0.9166008351201896]
CVS - 7588,"[['37021000400', '37021000400']]",[0.9049116864263247]
KING HEALTHCARE PHARMACY,"[['37169070504', '37169070506']]",[0.8774509803921569]
MIDTOWN PHARMACY,"[['37081015202', '37081015301', '37081017200']]",[0.9542232124772129]
WALGREENS - 4843,"[['37071032302', '37071032302']]",[0.9049904030710173]
RURAL HEALTH GROUP PHARMACY,"[['37185950201', '37185950202', '37185950201']]",[0.9205430669931004]
CVS - 5886,"[['37183053203', '37183053203']]",[0.945161996497373]
CVS - 4022,"[['37119000104', '37119000600', '37119000104']]",[0.9287644787644788]
COLE'S PHARMACY,[['37145920400']],[0.8578057673185283]
HARRIS TEETER - 367,"[['37183054213', '37183054220', '37183054220']]",[0.9154693820616543]
WALGREENS - 6813,[['37081012619']],[0.9243511871893981]
RITE AID - 11338,"[['37067003103', '37067003107', '37067003108', '37067003202']]",[0.9146472958401907]
MESH PHARMACY,"[['37081010601', '37081011602', '37081010601']]",[0.8413479276841717]
MAIN STREET PHARMACY,"[['37063000302', '37063002200', '37063002200']]",[0.9230585424133811]
WALGREENS - 9091,"[['37081016502', '37081016506']]",[0.9543463021381002]
CVS - 6402,"[['37119006403', '37119006404', '37119006403']]",[0.9408353913883818]
WALGREENS - 11353,[['37037020402']],[0.6554726368159204]
RITE AID - 11445,[['37071032506']],[0.9341317365269461]
WALGREENS - 10566,[['37059080600']],[0.9045553145336226]
MEDIPACK PHARMACY,"[['37067003804', '37067003804']]",[0.8948688711516534]
SENTRY DRUG CENTER,"[['37109070201', '37109070201']]",[0.8704769736842105]
WALGREENS - 7505,[['37183053204']],[0.9614222222222222]
QUALITY CARE PHARMACY,"[['37123960501', '37125950303', '37125950306', '37125950303']]",[0.8914766491891233]
PIEDMONT HEALTH MART PHARMACY,"[['37119005520', '37119005520']]",[0.9290923824959482]
WALGREENS - 12046,[['37147000606']],[0.9168411606341609]
MEDICINE MART LONG TERM CARE PHARMACY,[['37047931201']],[0.9037219317133189]
BLOOM - 2772,"[['37119003301', '37119003302', '37119003401', '37119003402', '37119003402']]",[0.9658337582865885]
RITE AID - 11545,[['37189920601']],[0.9099068001380739]
CVS - 7381,[['37031970304']],[0.935025817555938]
SEASHORE DRUGS,[['37019020516']],[0.967363824408182]
SAM'S CLUB - 6573,"[['37133000103', '37133001302', '37133001303', '37133001303']]",[0.8622289783182655]
RITE AID - 11567,"[['37021001802', '37021001900']]",[0.8973858336045124]
BURNSVILLE PHARMACY,"[['37199960400', '37199960200']]",[0.8838857142857143]
WAL-MART SUPERCENTER - 2836,"[['37183053105', '37183053105']]",[0.8929824561403509]
CVS - 4444,"[['37063000101', '37063000102', '37063000102']]",[0.821761293724732]
WALGREENS - 9191,"[['37067003904', '37067003909']]",[0.9495375954965822]
PARSON'S DRUGS,[['37007920502']],[0.9446564885496184]
BARBEE PHARMACY,"[['37093970300', '37093970300']]",[0.8540909090909091]
LANE DRUG,"[['37081011102', '37081011202', '37081011300', '37081011300']]",[0.897206114918292]
MCPHAIL'S PHARMACY,"[['37085071101', '37085071102', '37085070700']]",[0.8935944944415034]
H AND H DRUG COMPANY,"[['37049960302', '37107010100', '37147001402', '37147001404', '37147001500', '37147001500']]",[0.9078415073427543]
HOWELL DRUG COMPANY INCORPORATED,"[['37093970201', '37093980100', '37093970300']]",[0.8686738519212746]
FAIR BLUFF DISCOUNT DRUG,"[['37047930600', '37047930600']]",[0.7968346253229974]
CVS - 3563,[['37035010403']],[0.8447179487179487]
CVS - 3853,"[['37001020702', '37001020701']]",[0.9354285198229929]
RITE AID - 11337,[['37067003201']],[0.890636846095527]
RITE AID - 11501,[['37051001200']],[0.8677589233469866]
WALGREENS - 7365,"[['37183053427', '37183053428', '37183053433', '37183053434', '37183053434']]",[0.9527919275818435]
WALGREENS - 9634,"[['37183053727', '37183053728', '37183980200', '37183053726']]",[0.9379852125693161]
CASWELL DEVELOPMENTAL CENTER,"[['37107010800', '37107010800']]",[0.9162036008001778]
RITE AID - 11463,"[['37159050300', '37159050300']]",[0.8837267704671019]
WALGREENS - 7978,[['37193960600']],[0.9302325581395349]
DRUGS AMERICA,[['37155960900']],[0.8962925851703407]
CVS - 7350,"[['37129011504', '37129011610', '37129011610']]",[0.8537019760834534]
DALLAS EXPRESS PHARMACY INCORPORATED,"[['37071030901', '37071030901']]",[0.9016212232866617]
O'BERRY NEURO-MEDICAL TREATMENT CENTER,"[['37191001102', '37191001102']]",[0.8949142156862745]
ALLEN DRUGS,"[['37103920100', '37103920200', '37103920100']]",[0.8865505822027561]
RITE AID - 11516,[['37153970700']],[0.9141475211608222]
WENDELL DRUG,"[['37101040205', '37183054402', '37183054403', '37183054404', '37183054404']]",[0.8748914508159904]
WALGREENS - 12437,"[['37057061803', '37057061805', '37057061501']]",[0.8726003490401396]
MASHBURN MEDICAL CENTER,[['37115010500']],[0.911594602038006]
TROUTMAN 1ST RX PHARMACY,"[['37097061201', '37097061202', '37097061205', '37097061301', '37097061302', '37097061202']]",[0.9094228548008495]
FORSYTH HEALTHCARE PHARMACY,[['37067002100']],[0.8974719101123596]
BI-LO - 279,[['37119005710']],[0.8975289050102018]
CUSTOM CARE PHARMACY INCORPORATED,"[['37081011904', '37081015706', '37081012703']]",[0.9029786747470128]
WARRENSVILLE DRUG STORE,"[['37009970200', '37009970300', '37009970400', '37009970400']]",[0.9183236258954275]
WAKEMED RALEIGH CAMPUS OUTPATIENT PHARMACY,"[['37183052001', '37183052001']]",[0.8017019082001031]
WAYNE PHARMACY,[['37191001900']],[0.9153126538650911]
GRAHAM DRUG COMPANY,[['37061090705']],[0.974903474903475]
PHARMACARE SERVICES,"[['37001020100', '37001020100']]",[0.8835227272727273]
RITE AID - 11486,"[['37119003809', '37119003810', '37119003809']]",[0.8364287498958941]
RITE AID - 11550,"[['37027030500', '37027030100']]",[0.8303877116683631]
BURKE PHARMACY,[['37023020500']],[0.839942321557318]
RITE AID - 11480,"[['37119005604', '37119005622', '37119005623', '37119005623']]",[0.9132322406090732]
WALGREENS - 6935,[['37183052001']],[0.8017019082001031]
WAL-MART - 1666,"[['37119001701', '37119001701']]",[0.8032900834105653]
RITE AID - 11474,"[['37119003022', '37119002909']]",[0.9798493078675311]
CVS - 6988,"[['37183053803', '37183053804', '37183053902', '37183053803']]",[0.9728376589745066]
WHITLEY DRUGS INCORPORATED,"[['37089931600', '37089932000', '37089931200']]",[0.8787588250675499]
BIG VALUE DISCOUNT DRUG CENTER,"[['37133000203', '37133000204', '37133000206', '37133000207', '37133000303', '37133000203']]",[0.9268507365885296]
WAL-MART SUPERCENTER - 5063,"[['37119005866', '37119005866']]",[0.8906627963231737]
RITE AID - 11329,"[['37001020701', '37001020701']]",[0.953884801722591]
CVS - 4391,"[['37063002031', '37063002032', '37063002031']]",[0.8259781319984192]
VILLAGE PRESCRIPTION CENTER,"[['37047930200', '37047931302', '37047930300']]",[0.851971141458387]
RITE AID - 11392,"[['37183052602', '37183054004']]",[0.9140102098695405]
MONCURE COMMUNITY HEALTH CENTER,"[['37037020702', '37105030703', '37105030704', '37105030703']]",[0.9255558556125664]
UNITED STATES COAST GUARD AIR STATION ELIZABETH CITY,"[['37053110302', '37139960701', '37139960702', '37139960701']]",[0.8805681084570691]
MURDOCH DEVELOPMENTAL CENTER,"[['37077970701', '37077970702', '37077970702']]",[0.9000778361548939]
WALGREENS - 9434,"[['37101040904', '37101040700']]",[0.8761049911600707]
BEULAVILLE PHARMACY,"[['37061090503', '37061090505', '37061090503']]",[0.8268559740103477]
WALGREENS - 9084,"[['37119005712', '37119005709']]",[0.9206424747174301]
CAROLINA INFUSION CARE,"[['37119005930', '37119005932', '37119005932']]",[0.9152353886074386]
TABLE ROCK PHARMACY,[['37023020600']],[0.857637686179425]
CENTER STREET PHARMACY,"[['37057061400', '37057061904', '37057061400']]",[0.794450273988574]
RITE AID - 11450,[['37045950500']],[0.8643111638954869]
BRYAN DRUGS,"[['37065021000', '37065021000']]",[0.9513819513819514]
WAL-MART - 1614,"[['37063001801', '37063001801']]",[0.7925917661497267]
HARRIS TEETER - 129,"[['37179020317', '37179020317']]",[0.9643967222379203]
CVS - 5597,"[['37049960402', '37049960403', '37049960402']]",[0.9214280146542988]
RITE AID - 11340,"[['37057061600', '37057061203']]",[0.885448486531519]
RITE AID - 11452,"[['37179020319', '37179020319']]",[0.929255483472351]
HEMOPHILIA FIRST LIMITED LIABILITY COMPANY,"[['37081016010', '37081016102']]",[0.8611875101116324]
INGLES MARKETS - 13,"[['37199960101', '37199960300', '37199960200']]",[0.8850750063564709]
RITE AID - 11318,"[['37197050402', '37197050503', '37197050503']]",[0.846788699608507]
RITE AID - 11493,"[['37119005307', '37119005404', '37119005535']]",[0.806790172537171]
A1 PHARMACY AND SURGICAL SUPPLY,"[['37057061202', '37057061203', '37057061203']]",[0.9392048493492601]
WAL-MART SUPERCENTER - 1379,[['37147000501']],[0.9162157730775538]
WAL-MART SUPERCENTER - 4477,"[['37057060101', '37057060103', '37067003313', '37081014409', '37081016303', '37081014409']]",[0.9414448669201521]
CVS - 5593,"[['37081012612', '37081012612']]",[0.8753234152652005]
RITE AID - 11460,"[['37119005824', '37119005868', '37119005826']]",[0.8722893878334292]
SAM'S CLUB - 6570,"[['37183052704', '37183054008', '37183054015', '37183052704']]",[0.7546179958559274]
CVS - 4126,[['37013930400']],[0.9486111111111111]
CVS - 7564,"[['37179020601', '37179020701', '37179020702', '37179020602']]",[0.8339532961355652]
WALGREENS - 9898,"[['37047930800', '37047930900']]",[0.8867736717680726]
INGLES MARKET - 11,[['37089931100']],[0.8227974116475859]
AULANDER PHARMACY INCORPORATED,"[['37015960200', '37015960300', '37091950300', '37091950300']]",[0.8979545626084987]
CASHIERS VALLEY PHARMACY,"[['37099950700', '37099950900', '37099950900']]",[0.8999864846600892]
CLINIC PHARMACY,[['37051001606']],[0.8417122946739671]
CVS - 2714,"[['37183052701', '37183052701']]",[0.6551627777001537]
CVS - 7500,[['37085070500']],[0.8672855423757951]
SNEADS FERRY FAMILY PHARMACY,"[['37133000403', '37133000404', '37133000405', '37133990100', '37133000405']]",[0.9201373339304374]
CVS - 3214,"[['37101041107', '37101041112']]",[0.9010430839002268]
CHAPEL HILL COMPOUNDING,"[['37135011902', '37135011902']]",[0.9627393838467944]
THE UNIVERSITY OF NORTH CAROLINA HEMOPHILIA TREATMENT CENTER PHARMACY,"[['37135011601', '37135011601']]",[0.969335604770017]
EASTGATE PHARMACY,"[['37099950200', '37099950300', '37099950400']]",[0.8310735364491945]
WALGREENS - 9730,[['37151030201']],[0.8476190476190476]
HARRIS TEETER - 340,"[['37119006407', '37119006407']]",[0.9817251461988304]
CVS - 3831,"[['37069060100', '37069060200', '37069060301', '37069060302']]",[0.8993165422098468]
BAYBORO PHARMACY,"[['37137950103', '37137950202', '37137950203', '37137950204', '37137950103']]",[0.8956218274111675]
BI-LO - 26,"[['37025040501', '37025040502', '37025041503', '37025042201', '37025042101']]",[0.8976243504083148]
RITE AID - 11326,"[['37057060301', '37057060302', '37067003703']]",[0.9006678741227078]
JONES DRUG STORE INCORPORATED,[['37077970400']],[0.849478390461997]
RITE AID - 11458,[['37097061403']],[0.9784391844387157]
WAL-MART SUPERCENTER - 1156,"[['37097061403', '37097061403']]",[0.9784391844387157]
CVS - 7354,"[['37169070503', '37169070505', '37169070506', '37169070506']]",[0.8788008565310492]
MAST LONG TERM CARE PHARMACY,"[['37181960100', '37181960200', '37181960500']]",[0.9270268013692912]
CVS - 4298,"[['37129012106', '37129012108', '37129990100', '37129012108']]",[0.887353718384296]
HIGHLANDS PHARMACY,"[['37113970502', '37113970501']]",[0.8760145535964176]
MADISON PHARMACY AND HOME CARE INCORPORATED,"[['37157041001', '37157041002', '37157040800']]",[0.8790977661734842]
RITE AID - 11333,[['37081013602']],[0.8211444701052092]
CARE FIRST PHARMACY,"[['37157041502', '37157041502']]",[0.9067139001349528]
CVS - 4165,"[['37175960202', '37175960301']]",[0.9084878380676986]
COPPER CREEK PHARMACY,"[['37119005834', '37119005835', '37119005834']]",[0.933104041272571]
