Pharmacy,Populations,Insurance,Poverty,Work,Average,County,Target,Result
WAKE FOREST UNIVERSITY BAPTIST MEDICAL CENTER PHARMACY,"[['37067001000', '37067001100', '37067001100']]",0.09507494646680942,0.8702355460385439,0.1992505353319058,0.3881870092790864,Forsyth,0.6221954212353153,True
JOHNSON DRUG AND HOME MEDICAL,[['37133001301']],0.22131147540983606,0.9079851930195664,0.13242518981688253,0.4205739527487616,Onslow,0.560977263219856,True
BORDEAUX DRUG COMPANY,"[['37051001701', '37051001701']]",0.23985374771480805,0.9020109689213894,0.24928571428571428,0.46371681030730394,Cumberland,0.6040513776722567,True
BROOKCARE PHARMACY SERVICES,"[['37067004013', '37067004014']]",0.11854103343465046,0.9079856313898867,0.0886373049841226,0.3717213232695533,Forsyth,0.6221954212353153,False
HARRIS TEETER - 341,[['37081013602']],0.1298434693353862,0.8211444701052092,0.22527187985499741,0.3920866064318642,Guilford,0.6247971407630547,True
WAL-MART SUPERCENTER - 4458,"[['37183053206', '37183053204']]",0.09535182803600956,0.9443321697593239,0.061880279103929486,0.3671880922997543,Wake,0.6112400554835205,True
RITE AID - 11394,"[['37183052505', '37183052506', '37183053714', '37183053715', '37183052506']]",0.09768652073081056,0.9069517506646304,0.0616662898485191,0.3554348537479867,Wake,0.6112400554835205,False
CANNON PHARMACY,[['37023020802']],0.1412867765923052,0.8231490462334303,0.12268141880898145,0.362372413878239,Burke,0.62122229939238,False
WALGREENS - 9527,"[['37081013602', '37081013602']]",0.1298434693353862,0.8211444701052092,0.22527187985499741,0.3920866064318642,Guilford,0.6247971407630547,True
BRYSON CITY HEALTH MART PHARMACY,"[['37173960200', '37173960301', '37173960302', '37173980200', '37173960200']]",0.20235554501620426,0.8571654414670777,0.17983392645314353,0.4131183043121418,Swain,0.5919102075391783,True
HUDSON DISCOUNT DRUG,"[['37027030400', '37027030700', '37027030600']]",0.21961129545608452,0.8642242838762104,0.1357475355969332,0.40652770497640933,Caldwell,0.6086529128719823,True
SEA LEVEL PHARMACY,"[['37031970101', '37031970102', '37031980100', '37031990200', '37137990100', '37031970101']]",0.15850073493385594,0.9130328270455659,0.060918693195774996,0.3774840850583989,Carteret,0.5911289689548256,True
WAL-MART SUPERCENTER - 2058,[['37183052701']],0.08299566857621908,0.6551627777001537,0.1329240434037693,0.2903608298933807,Wake,0.6112400554835205,False
PENDER MEMORIAL HOSPITAL,"[['37141920403', '37141920403']]",0.23773987206823027,0.8738450604122245,0.10320284697508897,0.4049292598185146,Pender,0.6072532408333887,True
WAYNESVILLE PHARMACY INCORPORATED,"[['37087921201', '37087921201']]",0.2423417290673928,0.7937372362151123,0.041524846834581346,0.35920127070569546,Haywood,0.6000540292298133,False
RITE AID - 11503,"[['37051000600', '37051000702', '37051000702']]",0.13187520102926986,0.9224831135413316,0.1692050907573545,0.407854468442652,Cumberland,0.6040513776722567,True
FORT BRAGG - WOMACK ARMY MEDICAL CENTER - CLARK HEALTH CLINIC-DOD,"[['37051003404', '37051003410', '37051003410']]",0.004262574595055414,0.9965899403239556,0.07382169222032936,0.3582247357131135,Cumberland,0.6040513776722567,False
ROCK DRUG STORE INCORPORATED,"[['37023020902', '37023020902']]",0.1691198558125563,0.9630519675578252,0.10854147394387913,0.4135710991047535,Burke,0.62122229939238,True
COCHRANE-RIDENHOUR DRUG COMPANY,"[['37123960401', '37123960402', '37123960401']]",0.21982966414912422,0.8736943596336172,0.10766511328941025,0.40039637902405056,Montgomery,0.60217836313777,True
HUNTER DRUG COMPANY INCORPORATED,"[['37185950300', '37185950400', '37185950300']]",0.16834810965046368,0.8676245796392541,0.21847283107350393,0.4181485067877406,Warren,0.6181551873224277,True
RITE AID - 11382,[['37145920400']],0.24196221411998675,0.8578057673185283,0.25867195242814667,0.45281331128888724,Person,0.6329564005914684,True
CVS - 4253,"[['37067004012', '37067004011']]",0.08810949529512403,0.9129170230966638,0.07480550568521843,0.35861067469233543,Forsyth,0.6221954212353153,False
ID CONSULTANTS PHARMACY,"[['37119002910', '37119003102', '37119003111']]",0.07942954287873064,0.9127313940309785,0.12126420318915306,0.3711417133662874,Mecklenburg,0.6095541200719841,True
PROFESSIONAL PHARMACY,"[['37077970101', '37077970102', '37077970200', '37077970400']]",0.17364495860003523,0.8736860649480298,0.2155857925428521,0.42097227203030574,Granville,0.609907866916445,True
CVS - 5341,"[['37179021013', '37179021014', '37179021015', '37179021013']]",0.08677308512026445,0.9365838806489496,0.0713379141319095,0.36489829330037454,Union,0.6020998533440247,True
WAL-MART SUPERCENTER - 5320,[['37081012612']],0.16122250970245797,0.8753234152652005,0.2802393272962484,0.43892841742130234,Guilford,0.6247971407630547,True
GLOBAL RX,"[['37135011103', '37135011107', '37135011211', '37135011107']]",0.11228300032754668,0.903963314772355,0.08885245901639344,0.36836625803876505,Orange,0.6325227083559514,False
TAS DRUG,"[['37045950301', '37071030602', '37109070500', '37071030700']]",0.1576957580417788,0.89920543380751,0.14120741643677423,0.39936953609535436,Cleveland,0.6276466662622097,True
RITE AID - 11345,"[['37057060601', '37057060700', '37081014408']]",0.1304054054054054,0.8129129129129129,0.15663196016296968,0.366650092827096,Davidson,0.613972849529569,False
LINCOLN COMMUNITY HEALTH CENTER,"[['37063000700', '37063001001', '37063001301', '37063001400', '37063002300', '37063001301']]",0.15893618375007953,0.7956352993573838,0.2433467355925713,0.3993060729000115,Durham,0.6141125194963134,True
EAST CAROLINA UNIVERSTIY BRODY SCHOOL OF MEDICINE - BRODY OUTPATIENT PHARMACY,[['37147000701']],0.15867158671586715,0.9166666666666666,0.43067937288656627,0.5020058754230333,Pitt,0.645969128565846,True
NORTHWOODS DRUG COMPANY INCORPORATED,"[['37133001400', '37133001500', '37133001700', '37133001700']]",0.21097572675813106,0.8856375323803127,0.1679816513761468,0.4215316368381969,Onslow,0.560977263219856,True
HARRIS TEETER - 274,"[['37097061203', '37097061204', '37097061402']]",0.07217548076923076,0.9393028846153846,0.04447115384615385,0.351983173076923,Iredell,0.6076536297665317,False
CVS - 5583,"[['37119000700', '37119000900', '37119001400', '37119001400']]",0.06708634783425726,0.8714648125528517,0.07851977082746313,0.33902364373819066,Mecklenburg,0.6095541200719841,False
INGLES MARKETS - 147,"[['37045950302', '37045950601', '37045950604', '37045950601']]",0.16526251185627405,0.8722312112927524,0.17624349577575113,0.40457907297492585,Cleveland,0.6276466662622097,True
WAL-MART SUPERCENTER - 1385,[['37071031303']],0.19258496395468588,0.8089598352214212,0.35204616998950683,0.4511969897218713,Gaston,0.615712135351936,True
WALGREENS - 6690,[['37067002701']],0.10038824181919023,0.8519134775374376,0.10967831392124237,0.3539933444259567,Forsyth,0.6221954212353153,False
WAL-MART SUPERCENTER - 2472,"[['37067003805', '37067003805']]",0.13403012603750383,0.8837995696280356,0.1675840978593272,0.3951379311749556,Forsyth,0.6221954212353153,True
WAL-MART SUPERCENTER - 1132,"[['37151030804', '37151030806', '37151030201']]",0.1687098657326328,0.8920023350846468,0.14967892586106246,0.40346370889278066,Randolph,0.6098074001924837,True
WALGREENS - 11692,[['37179020602']],0.11983181499649614,0.7783228217706143,0.23067943030586038,0.37627802235765695,Union,0.6020998533440247,True
WALGREENS - 9931,[['37129011612']],0.05668430937339935,0.9079733652040294,0.06966023561550282,0.34477263673097713,New Hanover,0.6183353687872396,False
RITE AID - 11417,"[['37147000201', '37147000303']]",0.07572412001558644,0.8808936225483829,0.4653503677893922,0.47398937011778725,Pitt,0.645969128565846,True
BEACH PHARMACY,"[['37055970502', '37055990200', '37095990100', '37095990200', '37055970502']]",0.15511265164644714,0.8341998844598498,0.10908052541404911,0.36613102050678203,Dare,0.5847359151733029,True
VILLAGE PHARMACY,"[['37117970400', '37117970600', '37117970600']]",0.2474077377634073,0.8570632177500279,0.19007250418293364,0.43151448656545627,Martin,0.636534161677096,True
RITE AID - 11448,"[['37025041001', '37025041002', '37025041201', '37159051502', '37159051801', '37025041002']]",0.1561464850938535,0.8830051527419949,0.19379345273723467,0.4109816968576943,Cabarrus,0.6096473779385173,True
CVS - 5591,"[['37097061001', '37097060100']]",0.11876958131586443,0.9226241336751163,0.18099032441661925,0.4074613464692,Iredell,0.6076536297665317,True
RITE AID - 11459,"[['37071031004', '37071031102', '37071031204', '37071031102']]",0.1659021406727829,0.8555045871559633,0.15388816076889472,0.3917649628658803,Gaston,0.615712135351936,True
BRAME HUIE PHARMACY,[['37193960700']],0.17062838314897624,0.8350200047069899,0.23523763802208353,0.4136286752926832,Wilkes,0.613919248260094,True
RITE AID - 11439,"[['37071030302', '37071030902', '37071030902']]",0.15483603154836031,0.8949771689497716,0.09846461949265688,0.38275927333026294,Gaston,0.615712135351936,True
SENIOR CARE PHARMACY,"[['37119005713', '37119005721', '37119005720']]",0.08478366553232863,0.9515799708313077,0.06726936910663944,0.36787766849009196,Mecklenburg,0.6095541200719841,True
CAROLINAS MEDICAL CENTER - BIDDLE POINT PHARMACY,"[['37119004102', '37119004500', '37119004700', '37119004700']]",0.06889931740614334,0.8834257679180887,0.2186532507739938,0.3903261120327419,Mecklenburg,0.6095541200719841,True
SALISBURY PHARMACY / MEDEXPRESS PHARMACY,"[['37159050400', '37159050400']]",0.14490818030050084,0.8774624373956594,0.39744175422567385,0.47327079064061134,Rowan,0.6175117525471473,True
COOR'S PHARMACY AND MEDICAL SUPPLY,[['37191001900']],0.1329394387001477,0.9153126538650911,0.3249630723781389,0.45773838831445923,Wayne,0.615952372860234,True
CVS - 7013,"[['37021002803', '37021002702']]",0.15955101222689919,0.8712166766887152,0.14075949367088608,0.3905090608621668,Buncombe,0.6032988614670457,True
HARRIS TEETER - 272,"[['37119006210', '37119006220', '37119006221', '37119006209']]",0.058863204365687656,0.9434667974737875,0.03743282475755142,0.3465876088656756,Mecklenburg,0.6095541200719841,False
CVS - 7597,"[['37085070600', '37085070700', '37085070801', '37085070802', '37085070700']]",0.1652137034070025,0.9091937231987183,0.15552757491815664,0.4099783338412925,Harnett,0.6069880918386263,True
CVS - 5568,"[['37041930102', '37041930201', '37041930202', '37041930101']]",0.1687776141384389,0.9244477172312224,0.21963824289405684,0.4376211914212394,Chowan,0.6387358654682517,True
CVS - 5463,"[['37119005615', '37119005618', '37119005615']]",0.06572651725006295,0.8910853689247041,0.039421979972113066,0.3320779553822934,Mecklenburg,0.6095541200719841,False
RITE AID - 11336,[['37081016506']],0.10089598753408648,0.9542267238021036,0.06370168964847543,0.3729414669948885,Guilford,0.6247971407630547,False
HAYESVILLE PHARMACY,"[['37043950201', '37043950201']]",0.18859794497845542,0.7882001988730527,0.18130593304607226,0.38603469229919346,Clay,0.5933133278772996,True
CVS - 7056,"[['37119004600', '37119004800', '37119005000', '37119004600']]",0.1160884483415936,0.8411170415554708,0.19816985987989705,0.38512511659232046,Mecklenburg,0.6095541200719841,True
GOLDSBORO DRUG COMPANY,"[['37191001500', '37191001800', '37191002000', '37191001800']]",0.1946010797840432,0.8722255548890222,0.44858134801867594,0.5051359942305805,Wayne,0.615952372860234,True
MEDICAL CENTER PHARMACY,"[['37035010900', '37035010900']]",0.18611793611793612,0.847051597051597,0.4358108108108108,0.48966011466011466,Catawba,0.607559909583031,True
WALGREENS - 11713,"[['37101041112', '37101041113', '37183052902', '37101041112']]",0.08834942267650955,0.8973594548551959,0.029339390497823206,0.3383494226765096,Johnston,0.608306517761373,False
FAMILY MEDICAL SUPPLY,[['37085070500']],0.1646897025958398,0.8672855423757951,0.14095928226363008,0.3909781757450883,Harnett,0.6069880918386263,True
SHELBY DRUGSTORE,"[['37045950800', '37045950900']]",0.18985695708712613,0.914029764484901,0.1925851125216388,0.432157278031222,Cleveland,0.6276466662622097,True
STANELY APOTHECARY,"[['37119001801', '37119001801']]",0.0729483282674772,0.8533434650455927,0.19832826747720364,0.37487335359675783,Mecklenburg,0.6095541200719841,True
LEXINGTON DRUG COMPANY,[['37057061400']],0.16143941895014857,0.7200396170353252,0.5061076262793001,0.4625288874215913,Davidson,0.613972849529569,True
WALGREENS - 7699,[['37025042402']],0.10657306955966815,0.8578493937460114,0.13002552648372687,0.3648159965964688,Cabarrus,0.6096473779385173,False
INGLES MARKETS - 3,"[['37021001602', '37021001700', '37021001601']]",0.09386112670784204,0.9293468089088527,0.08759124087591241,0.37026639216420243,Buncombe,0.6032988614670457,True
RITE AID - 11368,[['37183053425']],0.05928085519922255,0.9919015225137674,0.011135857461024499,0.3541060783913382,Wake,0.6112400554835205,False
SAMS PHARMACY,"[['37061090801', '37061090803', '37061090804', '37061090804']]",0.15089136215896778,0.8153255195508716,0.2479574761295403,0.40472478594645994,Duplin,0.6067501404607113,True
CVS - 7043,"[['37061090102', '37061090401', '37061090402', '37061090401']]",0.1928676111382511,0.8141670737664876,0.20898876404494382,0.4053411496498942,Duplin,0.6067501404607113,True
WALGREENS - 10891,[['37045951000']],0.16214720531267293,0.9061981184283343,0.14822190611664296,0.40552240995255007,Cleveland,0.6276466662622097,True
CVS - 3440,"[['37179021016', '37179021016']]",0.02782392026578073,0.982765780730897,0.007267441860465116,0.33928571428571425,Union,0.6020998533440247,False
WALGREENS - 5761,"[['37119003201', '37119003203', '37119003110']]",0.057180851063829786,0.9097074468085107,0.10568242166755178,0.357523573179964,Mecklenburg,0.6095541200719841,False
RITE AID - 11349,"[['37081012619', '37081012619']]",0.15323025952512423,0.9243511871893981,0.1,0.3925271489048408,Guilford,0.6247971407630547,True
FARM FRESH - 6273,[['37139960300']],0.24727272727272728,0.9334545454545454,0.5515239477503628,0.5774170734925451,Pasquotank,0.6013999337309477,True
WALGREENS - 9090,[['37001021000']],0.12276975361087511,0.7892948173322005,0.42778249787595585,0.44661568960634385,Alamance,0.6189910453054347,True
CVS - 7529,"[['37183054108', '37183054112', '37183054112']]",0.10633526443655392,0.8726717747461533,0.1128201908588649,0.36394241001385735,Wake,0.6112400554835205,False
FAYETTEVILLE TREATMENT CENTER,"[['37051000200', '37051001401', '37051001402', '37051003800']]",0.2554736729680658,0.8631848766421019,0.3434695385914898,0.48737602940055247,Cumberland,0.6040513776722567,True
CABARRUS HEALTH ALLIANCE,"[['37025042101', '37025042202', '37025042101']]",0.08704735376044569,0.7937848189415042,0.08470042796005706,0.321844200220669,Cabarrus,0.6096473779385173,False
COOPERS PHARMACY INCORPORATED,"[['37125950503', '37125950504', '37125950507', '37125950507']]",0.12242295430393199,0.8475380800566773,0.10376721577099648,0.3579094167105353,Moore,0.5874958594441854,True
CVS - 7349,"[['37025042402', '37025042402']]",0.10657306955966815,0.8578493937460114,0.13002552648372687,0.3648159965964688,Cabarrus,0.6096473779385173,False
CAROLINA DRUG,"[['37151031303', '37151031504', '37151031505', '37151031504']]",0.13503518413888746,0.9188453438800144,0.060660537264369,0.37151368842775695,Randolph,0.6098074001924837,True
RITE AID - 11471,"[['37119002701', '37119002800', '37119002701']]",0.053458477861660886,0.9809222607631096,0.016391752577319587,0.35025749706736337,Mecklenburg,0.6095541200719841,False
AVERY PHARMACY,"[['37011930200', '37011930200']]",0.17240089753178758,0.8178758414360509,0.07217651458489155,0.35415108451757665,Avery,0.558366672301422,True
CORAM SPECIALTY INFUSION SERVICES,"[['37183053612', '37183053609']]",0.06935483870967742,0.9610599078341013,0.06492314751089699,0.3651126313515585,Wake,0.6112400554835205,False
CVS - 7550,"[['37133000401', '37133000405']]",0.10914255812214996,0.8895118486955221,0.07108636540204584,0.3565802574065727,Onslow,0.560977263219856,True
CVS - 4197,"[['37089930502', '37089930600', '37089930600']]",0.1507607192254495,0.9205960015088646,0.08438765182186235,0.38524812418539206,Henderson,0.5904929953090631,True
RITE AID - 11367,"[['37135011500', '37135012103']]",0.07030067056024226,0.9684187756867835,0.12305025996533796,0.38725656873745457,Orange,0.6325227083559514,True
RITE AID - 11388,"[['37183050300', '37183051102', '37183051200', '37183051200']]",0.053576827719658944,0.9538610388825058,0.18306789606035206,0.39683525422083893,Wake,0.6112400554835205,True
