Pharmacy,Populations,Percent
CARROLL PHARMACY,"[['37101040800', '37101040905', '37101041204', '37101041205', '37101041206', '37101041301', '37101040800']]",[0.5182455292411793]
CVS - 317,[['37183053003']],[0.46808510638297873]
DOWNTOWN HEALTH PLAZA PHARMACY,"[['37067000302', '37067000200']]",[0.5473574045002616]
WALGREENS - 9156,"[['37183053901', '37183054206', '37183054212', '37183054212']]",[0.473984696880518]
WALGREENS - 11712,"[['37021002205', '37021002205']]",[0.5052264808362369]
WALGREENS - 10154,"[['37035011501', '37035011503', '37035011602', '37035011506']]",[0.5303495395583722]
CVS - 3822,"[['37129012012', '37129011703']]",[0.44573643410852715]
WARSAW DRUG COMPANY,"[['37061090301', '37163970101', '37061090301']]",[0.5068196579346179]
RITE AID - 11512,"[['37165010400', '37165010300']]",[0.5892173913043478]
WAL-MART SUPERCENTER - 5292,"[['37183054118', '37183054119', '37183054118']]",[0.4624413145539906]
WALGREENS - 2222,"[['37049960600', '37049960700']]",[0.4520039100684262]
CHAMP DAVIS PHARMACY,"[['37129012300', '37129012300']]",[0.4956634865568083]
CVS - 2532,"[['37001021701', '37001021701']]",[0.501949860724234]
NORWOOD PHARMACY,"[['37167931001', '37167931101', '37167931102', '37167931102']]",[0.4930258251622704]
NASH GENERAL HOSPITAL,"[['37127010503', '37127010802', '37127010503']]",[0.5268712453320344]
WAKEMED CARY HOSPITAL PHARMACY,[['37183053004']],[0.4758438120450033]
BAILEY PHARMACY,"[['37127011400', '37195001501', '37127011400']]",[0.5357093136572463]
RITE AID - 11560,[['37099950400']],[0.45936532507739936]
SAM'S CLUB - 4946,[['37127010506']],[0.37151898734177213]
ROCKY MOUNT MEDICAL PARK PHARMACY,[['37127010503']],[0.4945736434108527]
HARRISBURG'S HOMETOWN PHARMACY,"[['37025041505', '37025042604', '37025042604']]",[0.4500713865793231]
RITE AID - 11354,"[['37081015705', '37081015705']]",[0.4625199362041467]
CANE CREEK PHARMACY,"[['37021003202', '37089930100', '37021003202']]",[0.49821403057579655]
CVS - 7536,"[['37119005714', '37119005715', '37119005719', '37119005719']]",[0.4601518987341772]
RITE AID - 11494,"[['37119005528', '37119005528']]",[0.39731285988483683]
1ST RX PHARMACY,"[['37097060500', '37097060500']]",[0.4922337278106509]
CROSSROADS PHARMACY,"[['37035011801', '37035011802', '37109070600', '37035011802']]",[0.4473417354773287]
CVS - 3518,"[['37067002604', '37067002606', '37067002701']]",[0.49468412266057465]
BI-LO - 108,[['37119005927']],[0.49078138718173836]
BI-LO - 530,"[['37119005924', '37119005929', '37119005918']]",[0.47875582646109716]
SURRY DRUG COMPANY,"[['37171930803', '37171930804', '37171931001', '37171931002', '37171931003', '37171931002']]",[0.48016535495667384]
WINDSOR POINT,"[['37183053205', '37183053105']]",[0.4643826322930801]
MONTGOMERY DRUG INCORPORATED,"[['37123960101', '37123960101']]",[0.48468708388814913]
MAYBERRY PHARMACY,[['37171930400']],[0.5885906040268456]
HARRIS TEETER - 173,"[['37081016205', '37081016407', '37081016305']]",[0.4926606636240286]
CVS - 7535,"[['37027031403', '37027031403']]",[0.4393241167434716]
HAYWOOD PHARMACY,"[['37087920101', '37087920102', '37087920601', '37087921000', '37087921000']]",[0.5332045917819976]
CVS - 3574,"[['37067002002', '37067003701', '37067002002']]",[0.4206359341080322]
CVS - 7546,"[['37099950500', '37099950600', '37099950400']]",[0.46821113597472686]
SPEARS PHARMACY INCORPORATED,"[['37131920302', '37083930400']]",[0.5001709401709402]
CVS - 8911,"[['37183053208', '37183053209', '37183053204']]",[0.5228377839776803]
O'NEALS DRUG STORE - BELHAVEN,"[['37013930102', '37095920102', '37013930102']]",[0.5521453178828688]
MED EMPORIUM,"[['37119003805', '37119003805']]",[0.5582938388625592]
CVS - 1632,"[['37119005861', '37119005861']]",[0.44244105409153955]
RITE AID - 11351,"[['37081010500', '37081010500']]",[0.4206451612903226]
CVS - 1742,[['37179020307']],[0.4972985141828005]
RITE AID - 11385,"[['37183054304', '37183054305']]",[0.44933078393881454]
KINDRED PHARMACY SERVICES,"[['37119005720', '37119005720']]",[0.41487603305785126]
FUTRELL PHARMACY,"[['37083930701', '37083930702', '37185950102', '37185950102']]",[0.4587784168720898]
CVS - 3816,[['37129011906']],[0.4155495978552279]
FOOD LION - 2580,"[['37107011002', '37107011100', '37107011100']]",[0.5042922374429224]
TODD'S PHARMACY INCORPORATED,"[['37139960200', '37139960100']]",[0.5023956194387406]
CVS - 3534,[['37111970400']],[0.45911568746214415]
SAM'S CLUB - 8219,"[['37119005709', '37119005709']]",[0.5193893129770992]
CVS - 6405,"[['37045950900', '37045950900']]",[0.4422177688710755]
RITE AID - 11425,"[['37195000501', '37195000601', '37195000602', '37195000501']]",[0.4626398210290828]
CRAWLEY MEMORIAL HOSPITAL,"[['37045951501', '37045951502', '37045951501']]",[0.4651924651924652]
CVS - 5592,[['37115010602']],[0.5809494826536823]
PROSPECT HILL COMMUNITY HEALTH CENTER,"[['37033930600', '37135010803', '37135010804', '37135010804']]",[0.510593220338983]
PARKER DRUG COMPANY,"[['37061090103', '37191000700']]",[0.5554649265905384]
NEIL'S COMPOUNDING PHARMACY,"[['37119006224', '37119006212']]",[0.4698966146361241]
GRIFFIN DRUG CENTER,[['37045950500']],[0.5127528583992964]
RITE AID - 11435,"[['37025041901', '37025041901']]",[0.5561762880198634]
RITE AID - 11563,"[['37089931100', '37089931100']]",[0.48035581912527797]
WAL-MART SUPERCENTER - 4224,"[['37035010101', '37035010102', '37035010201', '37035010203', '37035010203']]",[0.46199198176244005]
CVS - 5532,"[['37081015800', '37081015800']]",[0.47593113141250876]
PARKER'S OF PEACHTREE,"[['37039930501', '37043950202', '37039930501']]",[0.4520166898470097]
CARMEL FAMILY PHARMACY,[['37119005829']],[0.4989293361884368]
KOONCE DRUG COMPANY,"[['37047930500', '37047930700', '37047930700']]",[0.489703808180536]
CVS - 7544,[['37151030201']],[0.5270625328428796]
RITE AID - 11398,[['37183054006']],[0.4519104084321476]
TRENT EAST HEALTH MART PHARMACY,"[['37049960101', '37049961002', '37049961003', '37049961004', '37049960900']]",[0.4873688627780109]
WALGREENS - 10431,"[['37031970804', '37031970805', '37031970806', '37031970806']]",[0.4963656523346064]
WAL-MART SUPERCENTER - 1255,"[['37165010101', '37165010102', '37165010501', '37165010502', '37165010102']]",[0.4822121337185307]
WALGREENS - 12350,"[['37179020314', '37179020315', '37179020314']]",[0.4857481013906697]
TODD'S NORTHSIDE PROFESSIONAL PHARMACY INCORPORATED,"[['37139960501', '37139960100']]",[0.49785714285714283]
THE PRESCRIPTION SHOPPE,"[['37125950402', '37125950403', '37125950404', '37125950403']]",[0.48122529644268774]
WAL-MART SUPERCENTER - 1097,[['37125951102']],[0.4993468321358589]
CVS - 7492,[['37119005709']],[0.5193893129770992]
WALGREENS - 9757,[['37183053003']],[0.46808510638297873]
HARRIS PHARMACY INCORPORATED,[['37069060302']],[0.5561719833564494]
CONTINUING CARE RX OF NORTH CAROLINA,"[['37183052303', '37183052304', '37183052305', '37183051000']]",[0.5227932034811438]
SALEMBURG PHARMACY,"[['37163970302', '37163970401', '37163970402', '37163970501', '37163970502', '37163970501']]",[0.5215859917480125]
WAL-MART SUPERCENTER - 3658,"[['37081011905', '37081012704', '37081012705', '37081012706', '37081012803', '37081012705']]",[0.4740538628669597]
WALGREENS - 9661,[['37159050300']],[0.4373382624768946]
CVS - 1246,"[['37077970601', '37077970606', '37077970606']]",[0.4457104557640751]
WALGREENS - 7168,"[['37183053421', '37183053421']]",[0.48582995951417]
CVS - 3918,"[['37183054214', '37183054215', '37183054303', '37183054215']]",[0.48933963351388726]
DRUGCO DISCOUNT PHARMACY,"[['37131920402', '37185950101', '37185950101']]",[0.48895612708018155]
CVS - 5556,"[['37183053425', '37183053425']]",[0.5387359836901121]
CVS - 4116,"[['37021000200', '37021000300', '37021000200']]",[0.42896174863387976]
WAL-MART SUPERCENTER - 1355,"[['37031970603', '37031970606', '37031971003', '37031990100', '37031970606']]",[0.5080328454123527]
CVS - 5585,[['37133002600']],[0.4316831683168317]
VIEWMONT PHARMACY,"[['37035010402', '37035010501', '37035010501']]",[0.4734594968843757]
TARHEEL PHARMACY,"[['37139960300', '37143920102', '37139960300']]",[0.40467100830900515]
SERVANT PHARMACY,"[['37183052401', '37183052407', '37183052410', '37183052411', '37183053521', '37183052401']]",[0.45339731112217646]
WAL-MART SUPERCENTER - 3304,"[['37157040101', '37157040102', '37157041200']]",[0.5048612089615331]
BROWN GARDINER DRUG COMPANY,"[['37081010404', '37081010404']]",[0.45091830272324257]
INGLES MARKETS - 180,"[['37021002704', '37021002804', '37021002702']]",[0.46904315196998125]
RITE AID - 11342,"[['37037020600', '37105030102', '37105030601', '37105030102']]",[0.5164287524284146]
CAMP GEIGER BRANCH MEDICAL CLINIC PHARMACY-DOD,"[['37133000306', '37133001000', '37133001000']]",[0.7991204162537165]
INGLES MARKETS - 121,"[['37027030801', '37027031401', '37027030801']]",[0.46295928500496525]
YOUR PHARMACY OF LEXINGTON / PILL TIME,"[['37057061204', '37057061300', '37057061300']]",[0.5267206477732793]
CVS - 7320,"[['37157040700', '37157040800', '37157040800']]",[0.44150862987428086]
RITE AID - 11456,[['37179020602']],[0.4657079646017699]
SHELTON PHARMACY COMPOUNDING SPECIALISTS,"[['37089930900', '37089930900']]",[0.4850632911392405]
WAL-MART SUPERCENTER - 1842,"[['37081016503', '37081016503']]",[0.4209921910886541]
CVS - 7322,"[['37023021100', '37023021100']]",[0.48324022346368717]
HARRIS TEETER - 104,"[['37183053619', '37183053620', '37183053620']]",[0.49936731742588575]
HARRIS TEETER - 43,"[['37183054217', '37183054219']]",[0.5172624503513596]
RITE AID - 11381,"[['37069060601', '37183054216', '37183054221', '37183054215']]",[0.48815431407075394]
TAYLOR DRUG COMPANY,"[['37131920101', '37131920102', '37131920103']]",[0.491928632115548]
WAL-MART SUPERCENTER - 1197,"[['37127010505', '37127010505']]",[0.5002557544757034]
CVS - 3594,[['37129010700']],[0.46904087414002427]
SAM'S DRUG STORE,"[['37155960900', '37155960900']]",[0.46451033243486073]
CVS - 5587,"[['37051003501', '37051003602', '37085071203', '37085071204', '37085071303', '37051003501']]",[0.461821003621314]
WALGREENS - 10255,"[['37179021021', '37179021020']]",[0.5233532934131736]
EAST CAROLINA UNIVERSITY STUDENT HEALTH SERVICES PHARMACY,"[['37147000101', '37147000101']]",[0.3254696373962429]
RITE AID - 11505,"[['37051003203', '37051003205', '37051003208', '37051003209', '37051003302', '37051003302']]",[0.4595959595959596]
CVS - 2710,"[['37063002034', '37063002023']]",[0.48961884102881936]
CALABASH FAMILY PHARMACY,"[['37019020517', '37019020516']]",[0.45857988165680474]
CVS - 4622,"[['37129012004', '37129012006', '37129012009', '37129012010', '37129012006']]",[0.4896781203313867]
CVS - 3319,"[['37119005828', '37119005829']]",[0.4970334412081985]
EDGEWAY PHARMACY,"[['37071031001', '37071032201', '37071032301', '37071032201']]",[0.5220966084275437]
STOKES REYNOLDS MEMORIAL HOSPITAL,"[['37169070102', '37169070200', '37169070200']]",[0.5444790584977501]
WALGREENS - 10275,[['37119005406']],[0.5320050869012294]
WAL-MART SUPERCENTER - 5743,"[['37101041105', '37101041108', '37101041109', '37101041111', '37101041109']]",[0.4552852962692026]
HARRIS TEETER - 298,"[['37037020703', '37183053410', '37183053411', '37183053617']]",[0.4883533732454596]
INGLES MARKETS - 55,"[['37021002603', '37087920201', '37087920202', '37087920201']]",[0.4975947934352009]
RITE AID - 11502,[['37051003800']],[0.6279220779220779]
MASSEY HILL DRUG COMPANY,"[['37051000500', '37051000500']]",[0.5280970625798213]
RITE AID - 11508,"[['37125950702', '37125950703', '37125950704', '37125951200', '37125950702']]",[0.44782960366675656]
WAL-MART - 1795,"[['37175960100', '37175960301']]",[0.48650358498523827]
CVS - 2772,[['37119005817']],[0.5177492447129909]
GREENSBORO TREATMENT CENTER,"[['37081012504', '37081012504']]",[0.5455012853470437]
HARRIS TEETER - 120,"[['37037020704', '37063002019', '37063002033', '37135012103', '37135012103']]",[0.46733909702209414]
MEDICAL ARTS PHARMACY OF LUMBERTON,"[['37155960802', '37155961100', '37155961200', '37155961302', '37155961500', '37155961601', '37155961200']]",[0.4518393709632126]
HOUSER DRUG COMPANY INCORPORATED,"[['37071030700', '37071030700']]",[0.5335301560522986]
CROSSNORE DRUG,"[['37011930400', '37011930400']]",[0.7871911245587494]
CVS - 7329,"[['37105030402', '37105030300']]",[0.5332897104531327]
RITE AID - 11389,"[['37183051101', '37183051400', '37183051502', '37183052404', '37183052408', '37183052409', '37183051502']]",[0.49314811338464426]
RITE AID - 11313,"[['37067002801', '37169070506']]",[0.45636064223960476]
TOWN CENTER PHARMACY,"[['37125950900', '37125951001', '37125950900']]",[0.5067355600664329]
US BIOSERVICES,"[['37119003903', '37119003903']]",[0.34367816091954023]
TARHEEL DRUG,"[['37125950100', '37125950201', '37125950202', '37125950201']]",[0.516151202749141]
INGLES - 28,"[['37115010400', '37115010500']]",[0.4372153545868575]
HIGH POINT REGIONAL RETAIL PHARMACY,[['37081013700']],[0.5611423974255833]
WALGREENS - 12283,[['37081010200']],[0.49646643109540634]
HARRIS TEETER - 90,"[['37183053711', '37183053720', '37183053721', '37183053721']]",[0.4602468136759053]
ASHEVILLE DISCOUNT PHARMACY,"[['37021000100', '37021000600', '37021000100']]",[0.5437593984962406]
WAL-MART SUPERCENTER - 948,[['37035011000']],[0.5502008032128514]
BI-LO - 93,"[['37071031202', '37071031202']]",[0.5150713907985193]
CVS - 5757,[['37081013602']],[0.500184026499816]
WAL-MART - 1060,[['37023021400']],[0.541843424604705]
WAL-MART SUPERCENTER - 1337,"[['37171930802', '37171930902', '37171930901']]",[0.5042868277474669]
RITE AID - 11447,"[['37119006306', '37119006307', '37119006309', '37119006309']]",[0.5574779570786891]
WAL-MART SUPERCENTER - 2908,"[['37123960102', '37123960502', '37123960102']]",[0.5376115597110073]
RITE AID - 11442,"[['37071031901', '37071031902', '37071032000', '37071032801', '37071032900', '37071032801']]",[0.5305400159835598]
RITE AID - 11401,"[['37183054022', '37183054023', '37183054022']]",[0.4198031268094962]
HARRIS TEETER - 345,[['37001020601']],[0.48728323699421966]
CVS - 5313,"[['37183053718', '37183053719', '37183053724', '37183053718']]",[0.4674016346702148]
PORTERS NECK PHARMACY,"[['37129011612', '37129011612']]",[0.5005596597268861]
WALGREENS - 11251,"[['37179021009', '37179021012', '37179021009']]",[0.4958553127354936]
RAMSEUR PHARMACY,"[['37151030805', '37151030900', '37151031001', '37151031002', '37151031102', '37151031102']]",[0.49360173613709496]
CVS - 2314,[['37119006208']],[0.4844511052828775]
RITE AID - 11360,"[['37183052306', '37183052307', '37183053007', '37183053011', '37183053003']]",[0.48815197246491926]
CVS - 5545,"[['37055970602', '37055990100', '37055970602']]",[0.4919011082693947]
CVS - 7512,[['37019020514']],[0.4853466761972838]
CVS - 7571,[['37089931100']],[0.48035581912527797]
RITE AID - 11565,"[['37021002206', '37021002206']]",[0.39553571428571427]
RIEGELWOOD MUTUAL DRUG,"[['37019020602', '37047930100', '37141920502', '37047930100']]",[0.5353836966258585]
RITE AID - 11317,"[['37067003105', '37067003105']]",[0.5192850423330198]
RITE AID - 11348,"[['37081011400', '37081012804', '37081012604']]",[0.467419430722183]
HARRIS TEETER - 3091,"[['37129012109', '37129012110']]",[0.4957248348231636]
WAL-MART - 1950,"[['37091950402', '37091950402']]",[0.4499794153972828]
FOOD LION - 2650,"[['37159051600', '37159051802', '37159051700']]",[0.5159145682705892]
EDGEWOOD PHARMACY,"[['37001020601', '37001020601']]",[0.48728323699421966]
HARRIS TEETER - 27,"[['37119005843', '37119005861']]",[0.46742209631728043]
CVS - 3898,"[['37135012101', '37135012102', '37135012101']]",[0.4650950292397661]
CVS - 7588,"[['37021000400', '37021000400']]",[0.49802731411229134]
KING HEALTHCARE PHARMACY,"[['37169070504', '37169070506']]",[0.48084815321477425]
MIDTOWN PHARMACY,"[['37081015202', '37081015301', '37081017200']]",[0.5225119476817305]
WALGREENS - 4843,"[['37071032302', '37071032302']]",[0.42950236966824645]
RURAL HEALTH GROUP PHARMACY,"[['37185950201', '37185950202', '37185950201']]",[0.532309233594924]
CVS - 5886,"[['37183053203', '37183053203']]",[0.46848591549295776]
CVS - 4022,"[['37119000104', '37119000600', '37119000104']]",[0.611419325011558]
COLE'S PHARMACY,[['37145920400']],[0.40380313199105144]
HARRIS TEETER - 367,"[['37183054213', '37183054220', '37183054220']]",[0.509909521757863]
WALGREENS - 6813,[['37081012619']],[0.5111111111111111]
RITE AID - 11338,"[['37067003103', '37067003107', '37067003108', '37067003202']]",[0.4681773043242755]
MESH PHARMACY,"[['37081010601', '37081011602', '37081010601']]",[0.5253355704697986]
MAIN STREET PHARMACY,"[['37063000302', '37063002200', '37063002200']]",[0.5237368340711341]
WALGREENS - 9091,"[['37081016502', '37081016506']]",[0.4979401993355482]
CVS - 6402,"[['37119006403', '37119006404', '37119006403']]",[0.47877468511895505]
WALGREENS - 11353,[['37037020402']],[0.5461515777056916]
RITE AID - 11445,[['37071032506']],[0.4781132075471698]
WALGREENS - 10566,[['37059080600']],[0.39985272459499266]
MEDIPACK PHARMACY,"[['37067003804', '37067003804']]",[0.44231404958677684]
SENTRY DRUG CENTER,"[['37109070201', '37109070201']]",[0.4663406214039125]
WALGREENS - 7505,[['37183053204']],[0.5029519257801518]
QUALITY CARE PHARMACY,"[['37123960501', '37125950303', '37125950306', '37125950303']]",[0.42849686847599167]
PIEDMONT HEALTH MART PHARMACY,"[['37119005520', '37119005520']]",[0.48614834673815904]
WALGREENS - 12046,[['37147000606']],[0.32687270822420117]
MEDICINE MART LONG TERM CARE PHARMACY,[['37047931201']],[0.6709136109384711]
BLOOM - 2772,"[['37119003301', '37119003302', '37119003401', '37119003402', '37119003402']]",[0.5264450321118247]
RITE AID - 11545,[['37189920601']],[0.576049943246311]
CVS - 7381,[['37031970304']],[0.309462915601023]
SEASHORE DRUGS,[['37019020516']],[0.4883720930232558]
SAM'S CLUB - 6573,"[['37133000103', '37133001302', '37133001303', '37133001303']]",[0.5223665223665224]
RITE AID - 11567,"[['37021001802', '37021001900']]",[0.472537207654146]
BURNSVILLE PHARMACY,"[['37199960400', '37199960200']]",[0.5206896551724138]
WAL-MART SUPERCENTER - 2836,"[['37183053105', '37183053105']]",[0.46476190476190476]
CVS - 4444,"[['37063000101', '37063000102', '37063000102']]",[0.48315814620162445]
WALGREENS - 9191,"[['37067003904', '37067003909']]",[0.4724421209858103]
PARSON'S DRUGS,[['37007920502']],[0.46941223510595764]
BARBEE PHARMACY,"[['37093970300', '37093970300']]",[0.43908450704225355]
LANE DRUG,"[['37081011102', '37081011202', '37081011300', '37081011300']]",[0.41617105635797225]
MCPHAIL'S PHARMACY,"[['37085071101', '37085071102', '37085070700']]",[0.5706000210903722]
H AND H DRUG COMPANY,"[['37049960302', '37107010100', '37147001402', '37147001404', '37147001500', '37147001500']]",[0.4811692969870875]
HOWELL DRUG COMPANY INCORPORATED,"[['37093970201', '37093980100', '37093970300']]",[0.5250196078431373]
FAIR BLUFF DISCOUNT DRUG,"[['37047930600', '37047930600']]",[0.5230613279270147]
CVS - 3563,[['37035010403']],[0.4457755359394704]
CVS - 3853,"[['37001020702', '37001020701']]",[0.43916537431270264]
RITE AID - 11337,[['37067003201']],[0.4847213900539245]
RITE AID - 11501,[['37051001200']],[0.5306529797547762]
WALGREENS - 7365,"[['37183053427', '37183053428', '37183053433', '37183053434', '37183053434']]",[0.4883226125680356]
WALGREENS - 9634,"[['37183053727', '37183053728', '37183980200', '37183053726']]",[0.4541580421283331]
CASWELL DEVELOPMENTAL CENTER,"[['37107010800', '37107010800']]",[0.5444531864673485]
RITE AID - 11463,"[['37159050300', '37159050300']]",[0.4373382624768946]
WALGREENS - 7978,[['37193960600']],[0.47559523809523807]
DRUGS AMERICA,[['37155960900']],[0.46451033243486073]
CVS - 7350,"[['37129011504', '37129011610', '37129011610']]",[0.5822533444816054]
DALLAS EXPRESS PHARMACY INCORPORATED,"[['37071030901', '37071030901']]",[0.48770491803278687]
O'BERRY NEURO-MEDICAL TREATMENT CENTER,"[['37191001102', '37191001102']]",[0.5084823475469968]
ALLEN DRUGS,"[['37103920100', '37103920200', '37103920100']]",[0.4411498824805641]
RITE AID - 11516,[['37153970700']],[0.5119318181818182]
WENDELL DRUG,"[['37101040205', '37183054402', '37183054403', '37183054404', '37183054404']]",[0.5218124736422848]
WALGREENS - 12437,"[['37057061803', '37057061805', '37057061501']]",[0.44125984251968503]
MASHBURN MEDICAL CENTER,[['37115010500']],[0.4195933456561922]
TROUTMAN 1ST RX PHARMACY,"[['37097061201', '37097061202', '37097061205', '37097061301', '37097061302', '37097061202']]",[0.4845554187913956]
FORSYTH HEALTHCARE PHARMACY,[['37067002100']],[0.4917043740573152]
BI-LO - 279,[['37119005710']],[0.5444406894221021]
CUSTOM CARE PHARMACY INCORPORATED,"[['37081011904', '37081015706', '37081012703']]",[0.4635496183206107]
WARRENSVILLE DRUG STORE,"[['37009970200', '37009970300', '37009970400', '37009970400']]",[0.4629650571073165]
WAKEMED RALEIGH CAMPUS OUTPATIENT PHARMACY,"[['37183052001', '37183052001']]",[0.47565118912797283]
WAYNE PHARMACY,[['37191001900']],[0.46997178557033453]
GRAHAM DRUG COMPANY,[['37061090705']],[0.4322033898305085]
PHARMACARE SERVICES,"[['37001020100', '37001020100']]",[0.49076421586381747]
RITE AID - 11486,"[['37119003809', '37119003810', '37119003809']]",[0.4933677229182019]
RITE AID - 11550,"[['37027030500', '37027030100']]",[0.47371666409742563]
BURKE PHARMACY,[['37023020500']],[0.49257425742574257]
RITE AID - 11480,"[['37119005604', '37119005622', '37119005623', '37119005623']]",[0.494438106103822]
WALGREENS - 6935,[['37183052001']],[0.47565118912797283]
WAL-MART - 1666,"[['37119001701', '37119001701']]",[0.43911917098445596]
RITE AID - 11474,"[['37119003022', '37119002909']]",[0.45907713034691816]
CVS - 6988,"[['37183053803', '37183053804', '37183053902', '37183053803']]",[0.48465266558966075]
WHITLEY DRUGS INCORPORATED,"[['37089931600', '37089932000', '37089931200']]",[0.4866253589239837]
BIG VALUE DISCOUNT DRUG CENTER,"[['37133000203', '37133000204', '37133000206', '37133000207', '37133000303', '37133000203']]",[0.5390753808613071]
WAL-MART SUPERCENTER - 5063,"[['37119005866', '37119005866']]",[0.5136175251628182]
RITE AID - 11329,"[['37001020701', '37001020701']]",[0.43310344827586206]
CVS - 4391,"[['37063002031', '37063002032', '37063002031']]",[0.5045550105115627]
VILLAGE PRESCRIPTION CENTER,"[['37047930200', '37047931302', '37047930300']]",[0.4670174018615945]
RITE AID - 11392,"[['37183052602', '37183054004']]",[0.4864957264957265]
MONCURE COMMUNITY HEALTH CENTER,"[['37037020702', '37105030703', '37105030704', '37105030703']]",[0.4724592707525213]
UNITED STATES COAST GUARD AIR STATION ELIZABETH CITY,"[['37053110302', '37139960701', '37139960702', '37139960701']]",[0.5037930719312677]
MURDOCH DEVELOPMENTAL CENTER,"[['37077970701', '37077970702', '37077970702']]",[0.4563429294527048]
WALGREENS - 9434,"[['37101040904', '37101040700']]",[0.5330610657331778]
BEULAVILLE PHARMACY,"[['37061090503', '37061090505', '37061090503']]",[0.4634422822595881]
WALGREENS - 9084,"[['37119005712', '37119005709']]",[0.5010672358591248]
CAROLINA INFUSION CARE,"[['37119005930', '37119005932', '37119005932']]",[0.4245976207137859]
TABLE ROCK PHARMACY,[['37023020600']],[0.5242993969492727]
CENTER STREET PHARMACY,"[['37057061400', '37057061904', '37057061400']]",[0.4815233177343876]
RITE AID - 11450,[['37045950500']],[0.5127528583992964]
BRYAN DRUGS,"[['37065021000', '37065021000']]",[0.5244470314318975]
WAL-MART - 1614,"[['37063001801', '37063001801']]",[0.4831254585473221]
HARRIS TEETER - 129,"[['37179020317', '37179020317']]",[0.4859959668384495]
CVS - 5597,"[['37049960402', '37049960403', '37049960402']]",[0.4602272727272727]
RITE AID - 11340,"[['37057061600', '37057061203']]",[0.494949494949495]
RITE AID - 11452,"[['37179020319', '37179020319']]",[0.48723766307430516]
HEMOPHILIA FIRST LIMITED LIABILITY COMPANY,"[['37081016010', '37081016102']]",[0.4260341201215237]
INGLES MARKETS - 13,"[['37199960101', '37199960300', '37199960200']]",[0.49492347325352326]
RITE AID - 11318,"[['37197050402', '37197050503', '37197050503']]",[0.5068493150684932]
RITE AID - 11493,"[['37119005307', '37119005404', '37119005535']]",[0.46780775334391295]
A1 PHARMACY AND SURGICAL SUPPLY,"[['37057061202', '37057061203', '37057061203']]",[0.4884929472902747]
WAL-MART SUPERCENTER - 1379,[['37147000501']],[0.37521713954834973]
WAL-MART SUPERCENTER - 4477,"[['37057060101', '37057060103', '37067003313', '37081014409', '37081016303', '37081014409']]",[0.4921433615819209]
CVS - 5593,"[['37081012612', '37081012612']]",[0.48158788195351265]
RITE AID - 11460,"[['37119005824', '37119005868', '37119005826']]",[0.47516429772275715]
SAM'S CLUB - 6570,"[['37183052704', '37183054008', '37183054015', '37183052704']]",[0.4708654101406955]
CVS - 4126,[['37013930400']],[0.5159574468085106]
CVS - 7564,"[['37179020601', '37179020701', '37179020702', '37179020602']]",[0.4970270693162259]
WALGREENS - 9898,"[['37047930800', '37047930900']]",[0.4404448938321537]
INGLES MARKET - 11,[['37089931100']],[0.48035581912527797]
AULANDER PHARMACY INCORPORATED,"[['37015960200', '37015960300', '37091950300', '37091950300']]",[0.4839305504248245]
CASHIERS VALLEY PHARMACY,"[['37099950700', '37099950900', '37099950900']]",[0.5320136852394917]
CLINIC PHARMACY,[['37051001606']],[0.4837758112094395]
CVS - 2714,"[['37183052701', '37183052701']]",[0.5938084354872221]
CVS - 7500,[['37085070500']],[0.46710905943450665]
SNEADS FERRY FAMILY PHARMACY,"[['37133000403', '37133000404', '37133000405', '37133990100', '37133000405']]",[0.5494472055989451]
CVS - 3214,"[['37101041107', '37101041112']]",[0.5110565110565111]
CHAPEL HILL COMPOUNDING,"[['37135011902', '37135011902']]",[0.4656319290465632]
THE UNIVERSITY OF NORTH CAROLINA HEMOPHILIA TREATMENT CENTER PHARMACY,"[['37135011601', '37135011601']]",[0.436541737649063]
EASTGATE PHARMACY,"[['37099950200', '37099950300', '37099950400']]",[0.502788339670469]
WALGREENS - 9730,[['37151030201']],[0.5270625328428796]
HARRIS TEETER - 340,"[['37119006407', '37119006407']]",[0.4283625730994152]
CVS - 3831,"[['37069060100', '37069060200', '37069060301', '37069060302']]",[0.48634412797502924]
BAYBORO PHARMACY,"[['37137950103', '37137950202', '37137950203', '37137950204', '37137950103']]",[0.5558828342333497]
BI-LO - 26,"[['37025040501', '37025040502', '37025041503', '37025042201', '37025042101']]",[0.46469090067145175]
RITE AID - 11326,"[['37057060301', '37057060302', '37067003703']]",[0.4723294723294723]
JONES DRUG STORE INCORPORATED,[['37077970400']],[0.47658175842235007]
RITE AID - 11458,[['37097061403']],[0.5016685205784205]
WAL-MART SUPERCENTER - 1156,"[['37097061403', '37097061403']]",[0.5016685205784205]
CVS - 7354,"[['37169070503', '37169070505', '37169070506', '37169070506']]",[0.465127074387838]
MAST LONG TERM CARE PHARMACY,"[['37181960100', '37181960200', '37181960500']]",[0.5123978019032301]
CVS - 4298,"[['37129012106', '37129012108', '37129990100', '37129012108']]",[0.5074049513704686]
HIGHLANDS PHARMACY,"[['37113970502', '37113970501']]",[0.5623543123543123]
MADISON PHARMACY AND HOME CARE INCORPORATED,"[['37157041001', '37157041002', '37157040800']]",[0.4896288821616773]
RITE AID - 11333,[['37081013602']],[0.500184026499816]
CARE FIRST PHARMACY,"[['37157041502', '37157041502']]",[0.4355285002767017]
