Pharmacy,Populations,Percent
CARROLL PHARMACY,"[['37101040800', '37101040905', '37101041204', '37101041205', '37101041206', '37101041301', '37101040800']]",[0.2003022796926823]
CVS - 317,[['37183053003']],[0.08979000724112962]
DOWNTOWN HEALTH PLAZA PHARMACY,"[['37067000302', '37067000200']]",[0.3787026621672291]
WALGREENS - 9156,"[['37183053901', '37183054206', '37183054212', '37183054212']]",[0.11046890263757733]
WALGREENS - 11712,"[['37021002205', '37021002205']]",[0.06051191004586477]
WALGREENS - 10154,"[['37035011501', '37035011503', '37035011602', '37035011506']]",[0.11411540588705217]
CVS - 3822,"[['37129012012', '37129011703']]",[0.05533834586466165]
WARSAW DRUG COMPANY,"[['37061090301', '37163970101', '37061090301']]",[0.1690101237345332]
RITE AID - 11512,"[['37165010400', '37165010300']]",[0.3685386979603241]
WAL-MART SUPERCENTER - 5292,"[['37183054118', '37183054119', '37183054118']]",[0.0517077533679915]
WALGREENS - 2222,"[['37049960600', '37049960700']]",[0.2181796349663785]
CHAMP DAVIS PHARMACY,"[['37129012300', '37129012300']]",[0.030936659329909515]
CVS - 2532,"[['37001021701', '37001021701']]",[0.0594147206621342]
NORWOOD PHARMACY,"[['37167931001', '37167931101', '37167931102', '37167931102']]",[0.10364666312621702]
NASH GENERAL HOSPITAL,"[['37127010503', '37127010802', '37127010503']]",[0.08212996389891697]
WAKEMED CARY HOSPITAL PHARMACY,[['37183053004']],[0.06574004507888806]
BAILEY PHARMACY,"[['37127011400', '37195001501', '37127011400']]",[0.11813333333333334]
RITE AID - 11560,[['37099950400']],[0.13552507095553454]
SAM'S CLUB - 4946,[['37127010506']],[0.0534604227103191]
ROCKY MOUNT MEDICAL PARK PHARMACY,[['37127010503']],[0.16264775413711585]
HARRISBURG'S HOMETOWN PHARMACY,"[['37025041505', '37025042604', '37025042604']]",[0.039876134079426306]
RITE AID - 11354,"[['37081015705', '37081015705']]",[0.08426073131955485]
CANE CREEK PHARMACY,"[['37021003202', '37089930100', '37021003202']]",[0.11632737847943499]
CVS - 7536,"[['37119005714', '37119005715', '37119005719', '37119005719']]",[0.09754234050681268]
RITE AID - 11494,"[['37119005528', '37119005528']]",[0.03943954333160353]
1ST RX PHARMACY,"[['37097060500', '37097060500']]",[0.09980265012686777]
CROSSROADS PHARMACY,"[['37035011801', '37035011802', '37109070600', '37035011802']]",[0.10120382661234952]
CVS - 3518,"[['37067002604', '37067002606', '37067002701']]",[0.08327880554398906]
BI-LO - 108,[['37119005927']],[0.04375081624657176]
BI-LO - 530,"[['37119005924', '37119005929', '37119005918']]",[0.02081286836935167]
SURRY DRUG COMPANY,"[['37171930803', '37171930804', '37171931001', '37171931002', '37171931003', '37171931002']]",[0.11608811092536139]
WINDSOR POINT,"[['37183053205', '37183053105']]",[0.06413253379408476]
MONTGOMERY DRUG INCORPORATED,"[['37123960101', '37123960101']]",[0.2563059397884459]
MAYBERRY PHARMACY,[['37171930400']],[0.5084605860503508]
HARRIS TEETER - 173,"[['37081016205', '37081016407', '37081016305']]",[0.062088944566238646]
CVS - 7535,"[['37027031403', '37027031403']]",[0.30746847720659554]
HAYWOOD PHARMACY,"[['37087920101', '37087920102', '37087920601', '37087921000', '37087921000']]",[0.08558496776848169]
CVS - 3574,"[['37067002002', '37067003701', '37067002002']]",[0.33996480220368813]
CVS - 7546,"[['37099950500', '37099950600', '37099950400']]",[0.18968702760203796]
SPEARS PHARMACY INCORPORATED,"[['37131920302', '37083930400']]",[0.2610464041412461]
CVS - 8911,"[['37183053208', '37183053209', '37183053204']]",[0.0441205243592252]
O'NEALS DRUG STORE - BELHAVEN,"[['37013930102', '37095920102', '37013930102']]",[0.22404371584699453]
MED EMPORIUM,"[['37119003805', '37119003805']]",[0.05923984272608126]
CVS - 1632,"[['37119005861', '37119005861']]",[0.028660220994475138]
RITE AID - 11351,"[['37081010500', '37081010500']]",[0.0994544691565254]
CVS - 1742,[['37179020307']],[0.05202080832332933]
RITE AID - 11385,"[['37183054304', '37183054305']]",[0.07852325980112013]
KINDRED PHARMACY SERVICES,"[['37119005720', '37119005720']]",[0.05128205128205128]
FUTRELL PHARMACY,"[['37083930701', '37083930702', '37185950102', '37185950102']]",[0.1600722377277951]
CVS - 3816,[['37129011906']],[0.32959326788218796]
FOOD LION - 2580,"[['37107011002', '37107011100', '37107011100']]",[0.16924709701585716]
TODD'S PHARMACY INCORPORATED,"[['37139960200', '37139960100']]",[0.18997306815827636]
CVS - 3534,[['37111970400']],[0.29485049833887045]
SAM'S CLUB - 8219,"[['37119005709', '37119005709']]",[0.02946748053041465]
CVS - 6405,"[['37045950900', '37045950900']]",[0.2536204975863349]
RITE AID - 11425,"[['37195000501', '37195000601', '37195000602', '37195000501']]",[0.14213197969543148]
CRAWLEY MEMORIAL HOSPITAL,"[['37045951501', '37045951502', '37045951501']]",[0.0507715281234445]
CVS - 5592,[['37115010602']],[0.08975248669905159]
PROSPECT HILL COMMUNITY HEALTH CENTER,"[['37033930600', '37135010803', '37135010804', '37135010804']]",[0.08774328454238378]
PARKER DRUG COMPANY,"[['37061090103', '37191000700']]",[0.21286610878661089]
NEIL'S COMPOUNDING PHARMACY,"[['37119006224', '37119006212']]",[0.06949965729952022]
GRIFFIN DRUG CENTER,[['37045950500']],[0.2324955116696589]
RITE AID - 11435,"[['37025041901', '37025041901']]",[0.46769123297240656]
RITE AID - 11563,"[['37089931100', '37089931100']]",[0.08611249377799901]
WAL-MART SUPERCENTER - 4224,"[['37035010101', '37035010102', '37035010201', '37035010203', '37035010203']]",[0.09148352924778144]
CVS - 5532,"[['37081015800', '37081015800']]",[0.08019399954883825]
PARKER'S OF PEACHTREE,"[['37039930501', '37043950202', '37039930501']]",[0.09358648527433099]
CARMEL FAMILY PHARMACY,[['37119005829']],[0.08838643371017471]
KOONCE DRUG COMPANY,"[['37047930500', '37047930700', '37047930700']]",[0.2940920938314509]
CVS - 7544,[['37151030201']],[0.2092063492063492]
RITE AID - 11398,[['37183054006']],[0.200478040035853]
TRENT EAST HEALTH MART PHARMACY,"[['37049960101', '37049961002', '37049961003', '37049961004', '37049960900']]",[0.09708975299584251]
WALGREENS - 10431,"[['37031970804', '37031970805', '37031970806', '37031970806']]",[0.06569031707663871]
WAL-MART SUPERCENTER - 1255,"[['37165010101', '37165010102', '37165010501', '37165010502', '37165010102']]",[0.22529798102651424]
WALGREENS - 12350,"[['37179020314', '37179020315', '37179020314']]",[0.043662060697835826]
TODD'S NORTHSIDE PROFESSIONAL PHARMACY INCORPORATED,"[['37139960501', '37139960100']]",[0.0913781982369383]
THE PRESCRIPTION SHOPPE,"[['37125950402', '37125950403', '37125950404', '37125950403']]",[0.10406258836836649]
WAL-MART SUPERCENTER - 1097,[['37125951102']],[0.08844896476571014]
CVS - 7492,[['37119005709']],[0.02946748053041465]
WALGREENS - 9757,[['37183053003']],[0.08979000724112962]
HARRIS PHARMACY INCORPORATED,[['37069060302']],[0.25316455696202533]
CONTINUING CARE RX OF NORTH CAROLINA,"[['37183052303', '37183052304', '37183052305', '37183051000']]",[0.2998211091234347]
SALEMBURG PHARMACY,"[['37163970302', '37163970401', '37163970402', '37163970501', '37163970502', '37163970501']]",[0.14488979228863622]
WAL-MART SUPERCENTER - 3658,"[['37081011905', '37081012704', '37081012705', '37081012706', '37081012803', '37081012705']]",[0.27528972696916126]
WALGREENS - 9661,[['37159050300']],[0.2795077850326469]
CVS - 1246,"[['37077970601', '37077970606', '37077970606']]",[0.0647913304127277]
WALGREENS - 7168,"[['37183053421', '37183053421']]",[0.0480225988700565]
CVS - 3918,"[['37183054214', '37183054215', '37183054303', '37183054215']]",[0.09156643259403463]
DRUGCO DISCOUNT PHARMACY,"[['37131920402', '37185950101', '37185950101']]",[0.09792506344230482]
CVS - 5556,"[['37183053425', '37183053425']]",[0.011135857461024499]
CVS - 4116,"[['37021000200', '37021000300', '37021000200']]",[0.24702723436900653]
WAL-MART SUPERCENTER - 1355,"[['37031970603', '37031970606', '37031971003', '37031990100', '37031970606']]",[0.05918595967139657]
CVS - 5585,[['37133002600']],[0.32483660130718955]
VIEWMONT PHARMACY,"[['37035010402', '37035010501', '37035010501']]",[0.06073458308592756]
TARHEEL PHARMACY,"[['37139960300', '37143920102', '37139960300']]",[0.39747747747747747]
SERVANT PHARMACY,"[['37183052401', '37183052407', '37183052410', '37183052411', '37183053521', '37183052401']]",[0.12972380877865583]
WAL-MART SUPERCENTER - 3304,"[['37157040101', '37157040102', '37157041200']]",[0.21912878787878787]
BROWN GARDINER DRUG COMPANY,"[['37081010404', '37081010404']]",[0.03302456705598067]
INGLES MARKETS - 180,"[['37021002704', '37021002804', '37021002702']]",[0.08839268018761974]
RITE AID - 11342,"[['37037020600', '37105030102', '37105030601', '37105030102']]",[0.050074579160451736]
CAMP GEIGER BRANCH MEDICAL CLINIC PHARMACY-DOD,"[['37133000306', '37133001000', '37133001000']]",[0.09517819706498952]
INGLES MARKETS - 121,"[['37027030801', '37027031401', '37027030801']]",[0.171048215684081]
YOUR PHARMACY OF LEXINGTON / PILL TIME,"[['37057061204', '37057061300', '37057061300']]",[0.2279243119266055]
CVS - 7320,"[['37157040700', '37157040800', '37157040800']]",[0.10182452374563992]
RITE AID - 11456,[['37179020602']],[0.23067943030586038]
SHELTON PHARMACY COMPOUNDING SPECIALISTS,"[['37089930900', '37089930900']]",[0.051654287643484134]
WAL-MART SUPERCENTER - 1842,"[['37081016503', '37081016503']]",[0.05785396406790835]
CVS - 7322,"[['37023021100', '37023021100']]",[0.15892459433662107]
HARRIS TEETER - 104,"[['37183053619', '37183053620', '37183053620']]",[0.0330769754304771]
HARRIS TEETER - 43,"[['37183054217', '37183054219']]",[0.004409509202453987]
RITE AID - 11381,"[['37069060601', '37183054216', '37183054221', '37183054215']]",[0.03213394342762063]
TAYLOR DRUG COMPANY,"[['37131920101', '37131920102', '37131920103']]",[0.16110414052697616]
WAL-MART SUPERCENTER - 1197,"[['37127010505', '37127010505']]",[0.13242151072427727]
CVS - 3594,[['37129010700']],[0.34579219558063]
SAM'S DRUG STORE,"[['37155960900', '37155960900']]",[0.2029058116232465]
CVS - 5587,"[['37051003501', '37051003602', '37085071203', '37085071204', '37085071303', '37051003501']]",[0.18322780721023388]
WALGREENS - 10255,"[['37179021021', '37179021020']]",[0.01773490976975731]
EAST CAROLINA UNIVERSITY STUDENT HEALTH SERVICES PHARMACY,"[['37147000101', '37147000101']]",[0.6281678437889489]
RITE AID - 11505,"[['37051003203', '37051003205', '37051003208', '37051003209', '37051003302', '37051003302']]",[0.21396012387348204]
CVS - 2710,"[['37063002034', '37063002023']]",[0.07116382505559674]
CALABASH FAMILY PHARMACY,"[['37019020517', '37019020516']]",[0.10016930022573363]
CVS - 4622,"[['37129012004', '37129012006', '37129012009', '37129012010', '37129012006']]",[0.040675174969123096]
CVS - 3319,"[['37119005828', '37119005829']]",[0.04290487075786882]
EDGEWAY PHARMACY,"[['37071031001', '37071032201', '37071032301', '37071032201']]",[0.1071951744937527]
STOKES REYNOLDS MEMORIAL HOSPITAL,"[['37169070102', '37169070200', '37169070200']]",[0.1367893705075147]
WALGREENS - 10275,[['37119005406']],[0.09943181818181818]
WAL-MART SUPERCENTER - 5743,"[['37101041105', '37101041108', '37101041109', '37101041111', '37101041109']]",[0.04815270935960591]
HARRIS TEETER - 298,"[['37037020703', '37183053410', '37183053411', '37183053617']]",[0.06430527338574331]
INGLES MARKETS - 55,"[['37021002603', '37087920201', '37087920202', '37087920201']]",[0.12205623901581722]
RITE AID - 11502,[['37051003800']],[0.354014598540146]
MASSEY HILL DRUG COMPANY,"[['37051000500', '37051000500']]",[0.4329080510338759]
RITE AID - 11508,"[['37125950702', '37125950703', '37125950704', '37125951200', '37125950702']]",[0.06076899030947171]
WAL-MART - 1795,"[['37175960100', '37175960301']]",[0.11879382889200561]
CVS - 2772,[['37119005817']],[0.06788571428571429]
GREENSBORO TREATMENT CENTER,"[['37081012504', '37081012504']]",[0.31093990755007705]
HARRIS TEETER - 120,"[['37037020704', '37063002019', '37063002033', '37135012103', '37135012103']]",[0.07819772854217091]
MEDICAL ARTS PHARMACY OF LUMBERTON,"[['37155960802', '37155961100', '37155961200', '37155961302', '37155961500', '37155961601', '37155961200']]",[0.282473252266575]
HOUSER DRUG COMPANY INCORPORATED,"[['37071030700', '37071030700']]",[0.17032967032967034]
CROSSNORE DRUG,"[['37011930400', '37011930400']]",[0.0659270998415214]
CVS - 7329,"[['37105030402', '37105030300']]",[0.246321365509123]
RITE AID - 11389,"[['37183051101', '37183051400', '37183051502', '37183052404', '37183052408', '37183052409', '37183051502']]",[0.2771376591873863]
RITE AID - 11313,"[['37067002801', '37169070506']]",[0.08394965615674063]
TOWN CENTER PHARMACY,"[['37125950900', '37125951001', '37125950900']]",[0.10013143744772374]
US BIOSERVICES,"[['37119003903', '37119003903']]",[0.5934459805427548]
TARHEEL DRUG,"[['37125950100', '37125950201', '37125950202', '37125950201']]",[0.18172461956921268]
INGLES - 28,"[['37115010400', '37115010500']]",[0.11412625096227867]
HIGH POINT REGIONAL RETAIL PHARMACY,[['37081013700']],[0.06606526930220218]
WALGREENS - 12283,[['37081010200']],[0.25290401467291623]
HARRIS TEETER - 90,"[['37183053711', '37183053720', '37183053721', '37183053721']]",[0.018952739642813753]
ASHEVILLE DISCOUNT PHARMACY,"[['37021000100', '37021000600', '37021000100']]",[0.25404220334338173]
WAL-MART SUPERCENTER - 948,[['37035011000']],[0.33442892358258014]
BI-LO - 93,"[['37071031202', '37071031202']]",[0.194750656167979]
CVS - 5757,[['37081013602']],[0.22527187985499741]
WAL-MART - 1060,[['37023021400']],[0.17144177449168208]
WAL-MART SUPERCENTER - 1337,"[['37171930802', '37171930902', '37171930901']]",[0.16477410002416043]
RITE AID - 11447,"[['37119006306', '37119006307', '37119006309', '37119006309']]",[0.10920928278903706]
WAL-MART SUPERCENTER - 2908,"[['37123960102', '37123960502', '37123960102']]",[0.24739407574053243]
RITE AID - 11442,"[['37071031901', '37071031902', '37071032000', '37071032801', '37071032900', '37071032801']]",[0.23314311458176903]
RITE AID - 11401,"[['37183054022', '37183054023', '37183054022']]",[0.10385977997389521]
HARRIS TEETER - 345,[['37001020601']],[0.04236239950525665]
CVS - 5313,"[['37183053718', '37183053719', '37183053724', '37183053718']]",[0.02785652656230741]
PORTERS NECK PHARMACY,"[['37129011612', '37129011612']]",[0.06966023561550282]
WALGREENS - 11251,"[['37179021009', '37179021012', '37179021009']]",[0.02005065428450823]
RAMSEUR PHARMACY,"[['37151030805', '37151030900', '37151031001', '37151031002', '37151031102', '37151031102']]",[0.15335161198827646]
CVS - 2314,[['37119006208']],[0.04649309245483528]
RITE AID - 11360,"[['37183052306', '37183052307', '37183053007', '37183053011', '37183053003']]",[0.12919216955839952]
CVS - 5545,"[['37055970602', '37055990100', '37055970602']]",[0.0451837140019861]
CVS - 7512,[['37019020514']],[0.0914526908195568]
CVS - 7571,[['37089931100']],[0.08611249377799901]
RITE AID - 11565,"[['37021002206', '37021002206']]",[0.03721754541426672]
RIEGELWOOD MUTUAL DRUG,"[['37019020602', '37047930100', '37141920502', '37047930100']]",[0.14611902106161012]
RITE AID - 11317,"[['37067003105', '37067003105']]",[0.1138627953316254]
RITE AID - 11348,"[['37081011400', '37081012804', '37081012604']]",[0.302004834352339]
HARRIS TEETER - 3091,"[['37129012109', '37129012110']]",[0.11366018399906835]
WAL-MART - 1950,"[['37091950402', '37091950402']]",[0.20219722730839654]
FOOD LION - 2650,"[['37159051600', '37159051802', '37159051700']]",[0.13085321053448543]
EDGEWOOD PHARMACY,"[['37001020601', '37001020601']]",[0.04236239950525665]
HARRIS TEETER - 27,"[['37119005843', '37119005861']]",[0.04248257550614006]
CVS - 3898,"[['37135012101', '37135012102', '37135012101']]",[0.12810338963836299]
CVS - 7588,"[['37021000400', '37021000400']]",[0.10308253231687106]
KING HEALTHCARE PHARMACY,"[['37169070504', '37169070506']]",[0.17587641117052882]
MIDTOWN PHARMACY,"[['37081015202', '37081015301', '37081017200']]",[0.08147847690513614]
WALGREENS - 4843,"[['37071032302', '37071032302']]",[0.299744081893794]
RURAL HEALTH GROUP PHARMACY,"[['37185950201', '37185950202', '37185950201']]",[0.24649298597194388]
CVS - 5886,"[['37183053203', '37183053203']]",[0.04214098073555166]
CVS - 4022,"[['37119000104', '37119000600', '37119000104']]",[0.18667953667953668]
COLE'S PHARMACY,[['37145920400']],[0.25867195242814667]
HARRIS TEETER - 367,"[['37183054213', '37183054220', '37183054220']]",[0.13014367415260147]
WALGREENS - 6813,[['37081012619']],[0.1]
RITE AID - 11338,"[['37067003103', '37067003107', '37067003108', '37067003202']]",[0.13357094365241004]
MESH PHARMACY,"[['37081010601', '37081011602', '37081010601']]",[0.17115217660920254]
MAIN STREET PHARMACY,"[['37063000302', '37063002200', '37063002200']]",[0.1796471858874355]
WALGREENS - 9091,"[['37081016502', '37081016506']]",[0.0755829300483942]
CVS - 6402,"[['37119006403', '37119006404', '37119006403']]",[0.09304438100181676]
WALGREENS - 11353,[['37037020402']],[0.32305127136306794]
RITE AID - 11445,[['37071032506']],[0.1502708867978329]
WALGREENS - 10566,[['37059080600']],[0.23740660400096408]
MEDIPACK PHARMACY,"[['37067003804', '37067003804']]",[0.138654503990878]
SENTRY DRUG CENTER,"[['37109070201', '37109070201']]",[0.19152437770006173]
WALGREENS - 7505,[['37183053204']],[0.07461633445052038]
QUALITY CARE PHARMACY,"[['37123960501', '37125950303', '37125950306', '37125950303']]",[0.0784050725521278]
PIEDMONT HEALTH MART PHARMACY,"[['37119005520', '37119005520']]",[0.04872532894736842]
WALGREENS - 12046,[['37147000606']],[0.3275501046963805]
MEDICINE MART LONG TERM CARE PHARMACY,[['37047931201']],[0.3079052599200246]
BLOOM - 2772,"[['37119003301', '37119003302', '37119003401', '37119003402', '37119003402']]",[0.037298754279886354]
RITE AID - 11545,[['37189920601']],[0.6230936819172114]
CVS - 7381,[['37031970304']],[0.18416523235800344]
SEASHORE DRUGS,[['37019020516']],[0.05401057228223397]
SAM'S CLUB - 6573,"[['37133000103', '37133001302', '37133001303', '37133001303']]",[0.14106301861403903]
RITE AID - 11567,"[['37021001802', '37021001900']]",[0.08680441674866077]
BURNSVILLE PHARMACY,"[['37199960400', '37199960200']]",[0.12954493482734963]
WAL-MART SUPERCENTER - 2836,"[['37183053105', '37183053105']]",[0.058771929824561406]
CVS - 4444,"[['37063000101', '37063000102', '37063000102']]",[0.1931538190777895]
WALGREENS - 9191,"[['37067003904', '37067003909']]",[0.046542018496180136]
PARSON'S DRUGS,[['37007920502']],[0.18177480916030533]
BARBEE PHARMACY,"[['37093970300', '37093970300']]",[0.3431125372450149]
LANE DRUG,"[['37081011102', '37081011202', '37081011300', '37081011300']]",[0.28697028310181116]
MCPHAIL'S PHARMACY,"[['37085071101', '37085071102', '37085070700']]",[0.08930987821380243]
H AND H DRUG COMPANY,"[['37049960302', '37107010100', '37147001402', '37147001404', '37147001500', '37147001500']]",[0.21567213842058564]
HOWELL DRUG COMPANY INCORPORATED,"[['37093970201', '37093980100', '37093970300']]",[0.25814711359404097]
FAIR BLUFF DISCOUNT DRUG,"[['37047930600', '37047930600']]",[0.08107235142118863]
CVS - 3563,[['37035010403']],[0.216]
CVS - 3853,"[['37001020702', '37001020701']]",[0.13745145850266413]
RITE AID - 11337,[['37067003201']],[0.10064442759666414]
RITE AID - 11501,[['37051001200']],[0.34758111521274526]
WALGREENS - 7365,"[['37183053427', '37183053428', '37183053433', '37183053434', '37183053434']]",[0.027596506606928348]
WALGREENS - 9634,"[['37183053727', '37183053728', '37183980200', '37183053726']]",[0.06044362292051756]
CASWELL DEVELOPMENTAL CENTER,"[['37107010800', '37107010800']]",[0.1967103800844632]
RITE AID - 11463,"[['37159050300', '37159050300']]",[0.2795077850326469]
WALGREENS - 7978,[['37193960600']],[0.20979284369114878]
DRUGS AMERICA,[['37155960900']],[0.2029058116232465]
CVS - 7350,"[['37129011504', '37129011610', '37129011610']]",[0.2580091041827708]
DALLAS EXPRESS PHARMACY INCORPORATED,"[['37071030901', '37071030901']]",[0.18567737172388335]
O'BERRY NEURO-MEDICAL TREATMENT CENTER,"[['37191001102', '37191001102']]",[0.06815440289505428]
ALLEN DRUGS,"[['37103920100', '37103920200', '37103920100']]",[0.18106294600063905]
RITE AID - 11516,[['37153970700']],[0.5303900816449955]
WENDELL DRUG,"[['37101040205', '37183054402', '37183054403', '37183054404', '37183054404']]",[0.09450073664271325]
WALGREENS - 12437,"[['37057061803', '37057061805', '37057061501']]",[0.15878378378378377]
MASHBURN MEDICAL CENTER,[['37115010500']],[0.10757080610021787]
TROUTMAN 1ST RX PHARMACY,"[['37097061201', '37097061202', '37097061205', '37097061301', '37097061302', '37097061202']]",[0.052751863924169196]
FORSYTH HEALTHCARE PHARMACY,[['37067002100']],[0.12734082397003746]
BI-LO - 279,[['37119005710']],[0.11465694096193299]
CUSTOM CARE PHARMACY INCORPORATED,"[['37081011904', '37081015706', '37081012703']]",[0.128483946660562]
WARRENSVILLE DRUG STORE,"[['37009970200', '37009970300', '37009970400', '37009970400']]",[0.10649698593436034]
WAKEMED RALEIGH CAMPUS OUTPATIENT PHARMACY,"[['37183052001', '37183052001']]",[0.29049844236760125]
WAYNE PHARMACY,[['37191001900']],[0.3249630723781389]
GRAHAM DRUG COMPANY,[['37061090705']],[0.1138996138996139]
PHARMACARE SERVICES,"[['37001020100', '37001020100']]",[0.32078598484848486]
RITE AID - 11486,"[['37119003809', '37119003810', '37119003809']]",[0.17177506437411746]
RITE AID - 11550,"[['37027030500', '37027030100']]",[0.16814732555987413]
BURKE PHARMACY,[['37023020500']],[0.23035328046142753]
RITE AID - 11480,"[['37119005604', '37119005622', '37119005623', '37119005623']]",[0.22640093395597063]
WALGREENS - 6935,[['37183052001']],[0.29049844236760125]
WAL-MART - 1666,"[['37119001701', '37119001701']]",[0.3566385789114097]
RITE AID - 11474,"[['37119003022', '37119002909']]",[0.046434203609602244]
CVS - 6988,"[['37183053803', '37183053804', '37183053902', '37183053803']]",[0.02082853855005754]
WHITLEY DRUGS INCORPORATED,"[['37089931600', '37089932000', '37089931200']]",[0.09587727708533078]
BIG VALUE DISCOUNT DRUG CENTER,"[['37133000203', '37133000204', '37133000206', '37133000207', '37133000303', '37133000203']]",[0.10346516468715562]
WAL-MART SUPERCENTER - 5063,"[['37119005866', '37119005866']]",[0.057329462989840346]
RITE AID - 11329,"[['37001020701', '37001020701']]",[0.13529517315628925]
CVS - 4391,"[['37063002031', '37063002032', '37063002031']]",[0.2149806743969079]
VILLAGE PRESCRIPTION CENTER,"[['37047930200', '37047931302', '37047930300']]",[0.21741397288842546]
RITE AID - 11392,"[['37183052602', '37183054004']]",[0.10343654304185097]
MONCURE COMMUNITY HEALTH CENTER,"[['37037020702', '37105030703', '37105030704', '37105030703']]",[0.09979153448744675]
UNITED STATES COAST GUARD AIR STATION ELIZABETH CITY,"[['37053110302', '37139960701', '37139960702', '37139960701']]",[0.06239917031574095]
MURDOCH DEVELOPMENTAL CENTER,"[['37077970701', '37077970702', '37077970702']]",[0.12641105488516932]
WALGREENS - 9434,"[['37101040904', '37101040700']]",[0.17883856929144568]
BEULAVILLE PHARMACY,"[['37061090503', '37061090505', '37061090503']]",[0.20598570216890827]
WALGREENS - 9084,"[['37119005712', '37119005709']]",[0.021632604278713996]
CAROLINA INFUSION CARE,"[['37119005930', '37119005932', '37119005932']]",[0.0430290506867631]
TABLE ROCK PHARMACY,[['37023020600']],[0.35902320748181504]
CENTER STREET PHARMACY,"[['37057061400', '37057061904', '37057061400']]",[0.37740468695348023]
RITE AID - 11450,[['37045950500']],[0.2324955116696589]
BRYAN DRUGS,"[['37065021000', '37065021000']]",[0.2590742590742591]
WAL-MART - 1614,"[['37063001801', '37063001801']]",[0.16501171482762467]
HARRIS TEETER - 129,"[['37179020317', '37179020317']]",[0.03160592255125285]
CVS - 5597,"[['37049960402', '37049960403', '37049960402']]",[0.12780964191598201]
RITE AID - 11340,"[['37057061600', '37057061203']]",[0.19411518616650397]
RITE AID - 11452,"[['37179020319', '37179020319']]",[0.019462465245597776]
HEMOPHILIA FIRST LIMITED LIABILITY COMPANY,"[['37081016010', '37081016102']]",[0.19042226176994015]
INGLES MARKETS - 13,"[['37199960101', '37199960300', '37199960200']]",[0.1549427238014425]
RITE AID - 11318,"[['37197050402', '37197050503', '37197050503']]",[0.09254334645250505]
RITE AID - 11493,"[['37119005307', '37119005404', '37119005535']]",[0.19960364645263576]
A1 PHARMACY AND SURGICAL SUPPLY,"[['37057061202', '37057061203', '37057061203']]",[0.12430889958979846]
WAL-MART SUPERCENTER - 1379,[['37147000501']],[0.2705187130663165]
WAL-MART SUPERCENTER - 4477,"[['37057060101', '37057060103', '37067003313', '37081014409', '37081016303', '37081014409']]",[0.07140499504896028]
CVS - 5593,"[['37081012612', '37081012612']]",[0.2802393272962484]
RITE AID - 11460,"[['37119005824', '37119005868', '37119005826']]",[0.20026959368380512]
SAM'S CLUB - 6570,"[['37183052704', '37183054008', '37183054015', '37183052704']]",[0.23334655909712118]
CVS - 4126,[['37013930400']],[0.33652121936640766]
CVS - 7564,"[['37179020601', '37179020701', '37179020702', '37179020602']]",[0.20176259983475628]
WALGREENS - 9898,"[['37047930800', '37047930900']]",[0.2017204837302082]
INGLES MARKET - 11,[['37089931100']],[0.08611249377799901]
AULANDER PHARMACY INCORPORATED,"[['37015960200', '37015960300', '37091950300', '37091950300']]",[0.20947273001964042]
CASHIERS VALLEY PHARMACY,"[['37099950700', '37099950900', '37099950900']]",[0.08906609001216381]
CLINIC PHARMACY,[['37051001606']],[0.14085623678646936]
CVS - 2714,"[['37183052701', '37183052701']]",[0.1329240434037693]
CVS - 7500,[['37085070500']],[0.14095928226363008]
SNEADS FERRY FAMILY PHARMACY,"[['37133000403', '37133000404', '37133000405', '37133990100', '37133000405']]",[0.08676028084252758]
CVS - 3214,"[['37101041107', '37101041112']]",[0.062494331065759634]
CHAPEL HILL COMPOUNDING,"[['37135011902', '37135011902']]",[0.1315570358034971]
THE UNIVERSITY OF NORTH CAROLINA HEMOPHILIA TREATMENT CENTER PHARMACY,"[['37135011601', '37135011601']]",[1.0]
EASTGATE PHARMACY,"[['37099950200', '37099950300', '37099950400']]",[0.17156511350059736]
WALGREENS - 9730,[['37151030201']],[0.2092063492063492]
HARRIS TEETER - 340,"[['37119006407', '37119006407']]",[0.018812606889811873]
CVS - 3831,"[['37069060100', '37069060200', '37069060301', '37069060302']]",[0.14063324538258576]
BAYBORO PHARMACY,"[['37137950103', '37137950202', '37137950203', '37137950204', '37137950103']]",[0.1269874920500318]
BI-LO - 26,"[['37025040501', '37025040502', '37025041503', '37025042201', '37025042101']]",[0.13872789418932976]
RITE AID - 11326,"[['37057060301', '37057060302', '37067003703']]",[0.061470538291730346]
JONES DRUG STORE INCORPORATED,[['37077970400']],[0.24764033780427222]
RITE AID - 11458,[['37097061403']],[0.07197513151602104]
WAL-MART SUPERCENTER - 1156,"[['37097061403', '37097061403']]",[0.07197513151602104]
CVS - 7354,"[['37169070503', '37169070505', '37169070506', '37169070506']]",[0.1046395431834404]
MAST LONG TERM CARE PHARMACY,"[['37181960100', '37181960200', '37181960500']]",[0.1723302997411706]
CVS - 4298,"[['37129012106', '37129012108', '37129990100', '37129012108']]",[0.07759068318374007]
HIGHLANDS PHARMACY,"[['37113970502', '37113970501']]",[0.10641891891891891]
MADISON PHARMACY AND HOME CARE INCORPORATED,"[['37157041001', '37157041002', '37157040800']]",[0.21181765389082463]
RITE AID - 11333,[['37081013602']],[0.22527187985499741]
CARE FIRST PHARMACY,"[['37157041502', '37157041502']]",[0.2700656234225139]
